Name,Birthday(DD/MM/YYYY),MarketValue,Team,Position,Appearances,Minutes,G,NPG,A,Sh90,KP90,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90,Y,R
Che Adams,13/07/1996,22,Southhampton,F,36,2685,9,9,5,1.84,1.24,12.12+3.12,12.12+3.12,5.23+0.23,14.49,2.74,0.41,0.41,0.18,0.58,0.58,0.49,0.09,1,0
James Ward-Prowse,01/11/1994,33,Southhampton,D M,38,3420,8,5,7,1.13,1.58,5.44-2.56,2.40-2.60,4.07-2.93,10.64,9.4,0.14,0.06,0.11,0.25,0.17,0.28,0.25,5,0
Stuart Armstrong,30/03/1992,8.8,Southhampton,M,33,2791,4,4,5,1.74,1.13,2.64-1.36,2.64-1.36,2.90-2.10,10.03,6.74,0.09,0.09,0.09,0.18,0.18,0.32,0.22,3,0
Jannik Vestergaard,03/08/1992,19.8,Southhampton,D,30,2571,3,3,0,0.81,0.25,2.11-0.89,2.11-0.89,0.74+0.74,6.06,5.99,0.07,0.07,0.03,0.1,0.1,0.21,0.21,3,1
Theo Walcott,16/03/1989,5.5,Southhampton,F M,21,1650,3,3,3,1.58,0.93,2.28-0.72,2.28-0.72,1.26-1.74,5.55,2.23,0.12,0.12,0.07,0.19,0.19,0.3,0.12,0,0
Nathan Redmond,06/03/1994,19.8,Southhampton,F M,29,1718,2,2,3,2.36,1.52,3.83+1.83,3.83+1.83,3.35+0.35,9,3.27,0.2,0.2,0.18,0.38,0.38,0.47,0.17,1,0
Takumi Minamino,16/01/1995,13.2,Southhampton,F M,10,728,2,2,0,1.61,0.62,1.66-0.34,1.66-0.34,0.81+0.81,4.67,2.31,0.21,0.21,0.1,0.31,0.31,0.58,0.29,1,0
Oriol Romeu,24/09/1991,6.6,Southhampton,M,21,1777,1,1,1,0.71,0.71,0.45-0.55,0.45-0.55,1.54+0.54,6.24,5.06,0.02,0.02,0.08,0.1,0.1,0.32,0.26,6,0
Jan Bednarek,12/04/1996,27.5,Southhampton,D,36,3111,1,1,1,0.29,0.14,0.47-0.53,0.47-0.53,1.16+0.16,8.54,8.49,0.01,0.01,0.03,0.05,0.05,0.25,0.25,5,1
Moussa Djenepo,15/06/1998,14.3,Southhampton,M,27,1236,1,1,0,1.02,0.44,0.79-0.21,0.79-0.21,0.40+0.40,2.99,1.91,0.06,0.06,0.03,0.09,0.09,0.22,0.14,5,0
Nathan Tella,05/07/1999,2.2,Southhampton,F M,18,734,1,1,1,2.08,0.74,1.99+0.99,1.99+0.99,1.09+0.09,2.91,0.48,0.24,0.24,0.13,0.38,0.38,0.36,0.06,2,0
Alex McCarthy,03/12/1989,5.5,Southhampton,GK,30,2700,0,0,0,0,0,0,0,0,2.76,2.76,0,0,0,0,0,0.09,0.09,2,0
Fraser Forster,17/03/1988,3.3,Southhampton,GK,8,720,0,0,0,0,0,0,0,0,1.11,1.11,0,0,0,0,0,0.14,0.14,0,0
Ryan Bertrand,05/08/1989,8.8,Southhampton,D,29,2600,0,0,1,0.28,0.45,0.37+0.37,0.37+0.37,1.40+0.40,5.36,4.81,0.01,0.01,0.05,0.06,0.06,0.19,0.17,5,0
Shane Long,22/01/1987,1.32,Southhampton,F,11,184,0,0,0,0.98,0,0.06+0.06,0.06+0.06,0,0.09,0.07,0.03,0.03,0,0.03,0.03,0.04,0.03,0,0
Kyle Walker-Peters,13/04/1997,19.8,Southhampton,D,30,2655,0,0,2,0.61,0.54,1.14+1.14,1.14+1.14,1.25-0.75,8.66,6.63,0.04,0.04,0.04,0.08,0.08,0.29,0.22,4,0
Jack Stephens,27/01/1994,5.5,Southhampton,D M,18,1544,0,0,0,0.35,0.35,0.89+0.89,0.89+0.89,0.46+0.46,3.08,2.75,0.05,0.05,0.03,0.08,0.08,0.18,0.16,2,0
Michael Obafemi,06/07/2000,3.3,Southhampton,S,4,52,0,0,0,0,1.73,0,0,0.05+0.05,0.15,0.15,0,0,0.1,0.1,0.1,0.26,0.26,0,0
Ibrahima Diallo,08/03/1999,16.5,Southhampton,M,22,999,0,0,0,0.63,0.81,0.61+0.61,0.61+0.61,0.64+0.64,3.3,2.57,0.05,0.05,0.06,0.11,0.11,0.3,0.23,3,0
Mohammed Salisu,17/04/1999,11,Southhampton,D,12,836,0,0,0,0.43,0.22,0.48+0.48,0.48+0.48,0.17+0.17,2.2,2.15,0.05,0.05,0.02,0.07,0.07,0.24,0.23,1,0
Yan Valery,22/02/1999,3.3,Southhampton,D,3,95,0,0,0,1.89,0.95,0.29+0.29,0.29+0.29,0.09+0.09,0.47,0.18,0.28,0.28,0.09,0.36,0.36,0.45,0.17,0,0
Kayne Ramsay,10/10/2000,0.275,Southhampton,D,1,90,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.02,0.02,1,0
Daniel N'Lundulu,05/02/1999,1.65,Southhampton,S,13,82,0,0,0,1.1,1.1,0.03+0.03,0.03+0.03,0.03+0.03,0.06,0.03,0.03,0.03,0.03,0.06,0.06,0.06,0.03,0,0
William Smallbone,21/02/2000,2.2,Southhampton,M,3,174,0,0,0,0.52,0,0.05+0.05,0.05+0.05,0,0.19,0.14,0.02,0.02,0,0.02,0.02,0.1,0.07,0,0
Jake Vokins,17/03/2000,0.275,Southhampton,D,1,69,0,0,0,0,1.3,0,0,0.04+0.04,0.17,0.14,0,0,0.05,0.05,0.05,0.23,0.18,0,0
Alexandre Jankewitz,25/12/2001,0.55,Southhampton,M,2,2,0,0,0,0,0,0,0,0,0.09,0.09,0,0,0,0,0,4.14,4.14,0,1
Caleb Watts,16/01/2002,0.275,Southhampton,S,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Allan Tchaptchet,21/12/2001,0.165,Southhampton,S,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Kane,28/07/1993,132,Tottenham,F,35,3097,23,19,14,4.01,1.42,22.17-0.83,19.13+0.13,7.58-6.42,25,4.45,0.64,0.56,0.22,0.86,0.78,0.73,0.13,1,0
Son Heung-Min,08/07/1992,93.5,Tottenham,F M,37,3139,17,16,10,1.95,2.15,11.02-5.98,10.26-5.74,9.51-0.49,20.67,6.61,0.32,0.29,0.27,0.59,0.57,0.59,0.19,0,0
Gareth Bale,16/07/1989,19.8,Tottenham,M,20,909,11,11,2,3.76,2.08,5.80-5.20,5.80-5.20,1.84-0.16,8.15,2.59,0.57,0.57,0.18,0.76,0.76,0.81,0.26,1,0
Lucas Moura,13/08/1992,27.5,Tottenham,F M,30,1392,3,3,4,1.16,1.03,1.95-1.05,1.95-1.05,2.06-1.94,7.51,5.2,0.13,0.13,0.13,0.26,0.26,0.49,0.34,1,0
Tanguy NDombele Alvaro,28/12/1996,55,Tottenham,M,33,2141,3,3,2,0.76,0.59,1.53-1.47,1.53-1.47,2.13+0.13,10.93,8.01,0.06,0.06,0.09,0.15,0.15,0.46,0.34,3,0
Pierre-Emile Højbjerg,05/08/1995,44,Tottenham,M,38,3420,2,2,4,0.37,0.42,1.14-0.86,1.14-0.86,1.76-2.24,16.21,14.68,0.03,0.03,0.05,0.08,0.08,0.43,0.39,9,0
Serge Aurier,24/12/1992,22,Tottenham,D M,19,1619,2,2,3,0.83,0.95,1.48-0.52,1.48-0.52,3.72+0.72,8.71,5.29,0.08,0.08,0.21,0.29,0.29,0.48,0.29,0,0
Toby Alderweireld,02/03/1989,12.1,Tottenham,D,25,2243,1,1,0,0.4,0.32,0.61-0.39,0.61-0.39,0.97+0.97,5.9,5.86,0.02,0.02,0.04,0.06,0.06,0.24,0.24,2,0
Erik Lamela,04/03/1992,17.6,Tottenham,F M,23,683,1,1,0,2.77,1.05,1.29+0.29,1.29+0.29,0.81+0.81,4.19,2.83,0.17,0.17,0.11,0.28,0.28,0.55,0.37,4,1
Giovani Lo Celso,09/04/1996,29.7,Tottenham,M,18,955,1,1,1,1.41,1.41,1.53+0.53,1.53+0.53,1.20+0.20,5.27,3.31,0.14,0.14,0.11,0.26,0.26,0.5,0.31,5,0
Carlos Vinicius,25/03/1995,19.8,Tottenham,F,9,300,1,1,0,2.1,0.6,1.25+0.25,1.25+0.25,0.10+0.10,1.42,0.09,0.38,0.38,0.03,0.41,0.41,0.43,0.03,2,0
Steven Bergwijn,08/10/1997,24.2,Tottenham,F M,21,1218,1,1,3,1.11,0.96,2.09+1.09,2.09+1.09,0.81-2.19,4.81,2.45,0.15,0.15,0.06,0.21,0.21,0.36,0.18,3,0
Hugo Lloris,26/12/1986,9.9,Tottenham,GK,38,3420,0,0,0,0,0,0,0,0,4.8,4.8,0,0,0,0,0,0.13,0.13,0,0
Eric Dier,15/01/1994,24.2,Tottenham,D,28,2520,0,0,0,0.5,0.21,1.25+1.25,1.25+1.25,0.23+0.23,5.72,5.7,0.04,0.04,0.01,0.05,0.05,0.2,0.2,3,0
Dele Alli,04/11/1996,33,Tottenham,M,15,615,0,0,1,1.76,1.32,1.67+1.67,1.67+1.67,1.33+0.33,4.32,2.13,0.25,0.25,0.19,0.44,0.44,0.63,0.31,0,0
Ben Davies,24/04/1993,17.6,Tottenham,D,20,1330,0,0,1,0.2,0.54,0.20+0.20,0.20+0.20,0.44-0.56,2.68,2.33,0.01,0.01,0.03,0.04,0.04,0.18,0.16,1,0
Moussa Sissoko,16/08/1989,11,Tottenham,D M,25,1563,0,0,0,0.17,0.23,0.25+0.25,0.25+0.25,0.18+0.18,4.14,3.93,0.01,0.01,0.01,0.02,0.02,0.24,0.23,3,0
Harry Winks,02/02/1996,22,Tottenham,M,15,854,0,0,0,0.42,0.42,0.06+0.06,0.06+0.06,0.19+0.19,3.75,3.64,0.01,0.01,0.02,0.03,0.03,0.39,0.38,5,0
Davinson Sánchez,12/06/1996,35.2,Tottenham,D,18,1488,0,0,0,0.3,0.06,0.80+0.80,0.80+0.80,0.02+0.02,5.35,5.35,0.05,0.05,0,0.05,0.05,0.32,0.32,1,0
Joe Rodon,22/10/1997,11,Tottenham,D,12,730,0,0,0,0.12,0,0.02+0.02,0.02+0.02,0,1.42,1.42,0,0,0,0,0,0.18,0.18,0,0
Matt Doherty,16/01/1992,17.6,Tottenham,D M,17,1228,0,0,2,0.22,0.81,0.36+0.36,0.36+0.36,0.76-1.24,4.37,3.79,0.03,0.03,0.06,0.08,0.08,0.32,0.28,2,1
Sergio Reguilón,16/12/1996,27.5,Tottenham,D M,27,2258,0,0,3,0.8,0.68,1.16+1.16,1.16+1.16,2.10-0.90,8.53,6.11,0.05,0.05,0.08,0.13,0.13,0.34,0.24,5,0
Japhet Tanganga,31/03/1999,8.8,Tottenham,D,6,496,0,0,0,0.36,0.18,0.20+0.20,0.20+0.20,0.58+0.58,1.4,0.82,0.04,0.04,0.11,0.14,0.14,0.25,0.15,2,0
Dane Scarlett,24/03/2004,0.275,Tottenham,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matheus Pereira,05/05/1996,16.5,West Bromwich Albion,M,33,2594,11,7,6,2.26,2.01,6.95-4.05,3.90-3.10,6.36+0.36,10.86,3.76,0.24,0.14,0.22,0.46,0.36,0.38,0.13,2,1
Callum Robinson,02/02/1995,6.6,West Bromwich Albion,F M,28,1580,5,5,0,1.77,0.91,3.20-1.80,3.20-1.80,1.05+1.05,5.22,1.6,0.18,0.18,0.06,0.24,0.24,0.3,0.09,0,0
Kyle Bartley,22/05/1991,2.75,West Bromwich Albion,D,30,2581,3,3,1,0.49,0.24,2.60-0.40,2.60-0.40,0.76-0.24,2.48,1.5,0.09,0.09,0.03,0.12,0.12,0.09,0.05,4,0
Mbaye Diagne,28/10/1991,3.3,West Bromwich Albion,F,16,1205,3,3,2,1.87,0.75,6.25+3.25,6.25+3.25,0.99-1.01,8.73,1.77,0.47,0.47,0.07,0.54,0.54,0.65,0.13,2,0
Matt Phillips,13/03/1991,4.4,West Bromwich Albion,M,33,1823,2,2,1,1.09,1.23,2.92+0.92,2.92+0.92,3.25+2.25,7.04,2.61,0.14,0.14,0.16,0.3,0.3,0.35,0.13,1,0
Hal Robson-Kanu,21/05/1989,1.65,West Bromwich Albion,F,19,522,2,2,0,2.24,0.86,1.50-0.50,1.50-0.50,0.24+0.24,2.26,0.63,0.26,0.26,0.04,0.3,0.3,0.39,0.11,2,0
Semi Ajayi,09/11/1993,6.6,West Bromwich Albion,D,33,2773,2,2,0,0.42,0.23,1.73-0.27,1.73-0.27,0.51+0.51,4.63,3.11,0.06,0.06,0.02,0.07,0.07,0.15,0.1,3,1
Conor Gallagher,06/02/2000,16.5,West Bromwich Albion,M,30,2529,2,2,2,1.03,0.75,1.54-0.46,1.54-0.46,1.42-0.58,5.06,3.12,0.05,0.05,0.05,0.11,0.11,0.18,0.11,11,0
Darnell Furlong,31/10/1995,5.5,West Bromwich Albion,D M,35,2926,1,1,3,0.8,0.52,1.93+0.93,1.93+0.93,2.46-0.54,6.14,3.37,0.06,0.06,0.08,0.14,0.14,0.19,0.1,5,0
Grady Diangana,19/04/1998,11,West Bromwich Albion,F M,20,1249,1,1,0,1.01,0.36,1.10+0.10,1.10+0.10,0.16+0.16,1.63,0.62,0.08,0.08,0.01,0.09,0.09,0.12,0.04,0,0
Karlan Grant,18/09/1997,8.8,West Bromwich Albion,F M,21,1140,1,1,0,1.26,0.16,1.69+0.69,1.69+0.69,0.15+0.15,1.81,0.51,0.13,0.13,0.01,0.15,0.15,0.14,0.04,1,0
Kieran Gibbs,26/09/1989,2.75,West Bromwich Albion,D,10,808,0,0,0,0.11,0.45,0.06+0.06,0.06+0.06,0.41+0.41,0.89,0.81,0.01,0.01,0.05,0.05,0.05,0.1,0.09,0,1
Branislav Ivanovic,22/02/1984,0.55,West Bromwich Albion,D,13,761,0,0,0,0.47,0.12,0.46+0.46,0.46+0.46,0.05+0.05,0.35,0.35,0.05,0.05,0.01,0.06,0.06,0.04,0.04,2,0
Charlie Austin,05/07/1989,2.2,West Bromwich Albion,S,5,126,0,0,0,2.14,0,0.41+0.41,0.41+0.41,0,0.41,0,0.29,0.29,0,0.29,0.29,0.29,0,0,0
Sam Johnstone,25/03/1993,8.8,West Bromwich Albion,GK,37,3330,0,0,1,0,0.03,0,0,0.11-0.89,2.63,2.52,0,0,0,0,0,0.07,0.07,1,0
Sam Field,08/05/1998,1.1,West Bromwich Albion,S,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Livermore,14/10/1989,2.75,West Bromwich Albion,M,18,1247,0,0,0,0.36,0.36,0.28+0.28,0.28+0.28,0.18+0.18,2.17,1.86,0.02,0.02,0.01,0.03,0.03,0.16,0.13,2,1
Robert Snodgrass,07/09/1987,1.65,West Bromwich Albion,M,8,530,0,0,0,0.68,0.51,0.21+0.21,0.21+0.21,0.54+0.54,0.81,0.15,0.04,0.04,0.09,0.13,0.13,0.14,0.03,2,0
Ainsley Maitland-Niles,29/08/1997,17.6,West Bromwich Albion,M,15,1236,0,0,0,0.73,0.29,0.69+0.69,0.69+0.69,0.74+0.74,3.56,2.8,0.05,0.05,0.05,0.1,0.1,0.26,0.2,2,0
Kamil Grosicki,08/06/1988,1.1,West Bromwich Albion,M,3,151,0,0,1,1.79,1.79,0.11+0.11,0.11+0.11,0.57-0.43,0.17,0.02,0.07,0.07,0.34,0.4,0.4,0.1,0.01,0,0
Ahmed Hegazy,25/01/1991,4.4,West Bromwich Albion,D,1,90,0,0,0,0,0,0,0,0,0.18,0.18,0,0,0,0,0,0.18,0.18,0,0
Rekeem Harper,08/03/2000,2.75,West Bromwich Albion,S,2,27,0,0,0,3.33,0,0.03+0.03,0.03+0.03,0,0.04,0.01,0.1,0.1,0,0.1,0.1,0.13,0.03,0,0
Lee Peltier,11/12/1986,0.44,West Bromwich Albion,D,4,230,0,0,0,0,0.39,0,0,0.02+0.02,0.18,0.16,0,0,0.01,0.01,0.01,0.07,0.06,1,0
David Button,27/02/1989,1.1,West Bromwich Albion,GK,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okay Yokuslu,09/03/1994,8.25,West Bromwich Albion,M,16,1328,0,0,1,0.81,0.41,0.72+0.72,0.72+0.72,0.44-0.56,2.79,2.36,0.05,0.05,0.03,0.08,0.08,0.19,0.16,4,0
Dara O'Shea,04/03/1999,3.3,West Bromwich Albion,D,28,2098,0,0,0,0.13,0.21,0.06+0.06,0.06+0.06,0.12+0.12,1.9,1.84,0,0,0.01,0.01,0.01,0.08,0.08,3,0
Romaine Sawyers,02/11/1991,2.2,West Bromwich Albion,M,19,1495,0,0,0,0.24,0.36,0.15+0.15,0.15+0.15,0.68+0.68,1.84,1.19,0.01,0.01,0.04,0.05,0.05,0.11,0.07,3,0
Kyle Edwards,17/02/1998,1.1,West Bromwich Albion,M,5,110,0,0,0,1.64,0.82,0.12+0.12,0.12+0.12,0.02+0.02,0.19,0.05,0.1,0.1,0.02,0.11,0.11,0.16,0.04,0,0
Conor Townsend,04/03/1993,2.2,West Bromwich Albion,D M,25,2237,0,0,2,0.44,0.93,0.82+0.82,0.82+0.82,2.65+0.65,6.12,3.79,0.03,0.03,0.11,0.14,0.14,0.25,0.15,0,0
Filip Krovinovic,29/08/1995,3.3,West Bromwich Albion,M,11,537,0,0,0,1.34,0.84,0.22+0.22,0.22+0.22,0.17+0.17,0.7,0.48,0.04,0.04,0.03,0.06,0.06,0.12,0.08,0,0
Michail Antonio,28/03/1990,13.2,West Ham,F,26,1993,10,10,5,2.84,1.22,14.14+4.14,14.14+4.14,3.19-1.81,19.27,2.77,0.64,0.64,0.14,0.78,0.78,0.87,0.13,3,0
Tomas Soucek,27/02/1995,44,West Ham,M,38,3420,10,10,1,1.68,0.47,8.98-1.02,8.98-1.02,2.44+1.44,17,8.72,0.24,0.24,0.06,0.3,0.3,0.45,0.23,7,1
Jesse Lingard,15/12/1992,24.2,West Ham,F M,16,1434,9,8,4,2.64,1.13,5.25-3.75,3.73-4.27,2.33-1.67,10.1,5.69,0.33,0.23,0.15,0.48,0.38,0.63,0.36,3,0
Jarrod Bowen,20/12/1996,33,West Ham,F M,38,2599,8,8,5,1.9,1,7.99-0.01,7.99-0.01,5.23+0.23,14.17,3.1,0.28,0.28,0.18,0.46,0.46,0.49,0.11,0,0
Pablo Fornals,22/02/1996,19.8,West Ham,F M,33,2603,5,5,4,1.73,1.07,6.75+1.75,6.75+1.75,2.53-1.47,16.32,8.43,0.23,0.23,0.09,0.32,0.32,0.56,0.29,3,0
Angelo Ogbonna,23/05/1988,2.75,West Ham,D,28,2493,3,3,0,0.47,0.14,1.70-1.30,1.70-1.30,0.43+0.43,4.01,3.79,0.06,0.06,0.02,0.08,0.08,0.14,0.14,5,0
Craig Dawson,06/05/1990,3.3,West Ham,D,22,1925,3,3,0,0.75,0.09,2.74-0.26,2.74-0.26,0.05+0.05,3.01,3.01,0.13,0.13,0,0.13,0.13,0.14,0.14,3,1
Sébastien Haller,22/06/1994,29.7,West Ham,F,16,933,3,3,0,2.41,0.96,2.55-0.45,2.55-0.45,1.13+1.13,3.66,0.85,0.25,0.25,0.11,0.36,0.36,0.35,0.08,0,0
Issa Diop,09/01/1997,19.8,West Ham,D,18,1379,2,2,0,0.2,0.07,0.95-1.05,0.95-1.05,0.02+0.02,2.15,1.83,0.06,0.06,0,0.06,0.06,0.14,0.12,3,0
Declan Rice,14/01/1999,71.5,West Ham,M,32,2880,2,1,1,0.88,0.72,3.19+1.19,1.67+0.67,1.98+0.98,10.66,9.19,0.1,0.05,0.06,0.16,0.11,0.33,0.29,2,0
Manuel Lanzini,15/02/1993,11,West Ham,M,17,548,1,1,1,1.97,1.81,0.97-0.03,0.97-0.03,1,3.23,1.58,0.16,0.16,0.16,0.32,0.32,0.53,0.26,1,0
Said Benrahma,10/08/1995,24.2,West Ham,M,30,1381,1,1,6,2.28,1.76,2.46+1.46,2.46+1.46,5.11-0.89,10.36,3.78,0.16,0.16,0.33,0.49,0.49,0.68,0.25,0,0
Ben Johnson,24/01/2000,3.3,West Ham,D M,14,506,1,1,0,0.53,0.71,0.48-0.52,0.48-0.52,0.39+0.39,1.44,0.67,0.09,0.09,0.07,0.15,0.15,0.26,0.12,1,0
Ryan Fredericks,10/10/1992,2.75,West Ham,D M,14,563,1,1,1,0.64,1.92,0.21-0.79,0.21-0.79,1.30+0.30,1.06,0.31,0.03,0.03,0.21,0.24,0.24,0.17,0.05,2,0
Fabián Balbuena,23/08/1991,5.5,West Ham,D,14,1197,1,1,0,0.6,0,1.10+0.10,1.10+0.10,0,2.22,2,0.08,0.08,0,0.08,0.08,0.17,0.15,1,1
Mark Noble,08/05/1987,2.2,West Ham,M,21,702,0,0,0,0.13,0.64,0.05+0.05,0.05+0.05,0.18+0.18,0.78,0.72,0.01,0.01,0.02,0.03,0.03,0.1,0.09,1,0
Aaron Cresswell,15/12/1989,5.5,West Ham,D,36,3176,0,0,8,0.54,1.64,0.88+0.88,0.88+0.88,7.39-0.61,10.62,8.39,0.03,0.03,0.21,0.23,0.23,0.3,0.24,3,0
Darren Randolph,12/05/1987,1.65,West Ham,GK,3,270,0,0,0,0,0,0,0,0,0.28,0.28,0,0,0,0,0,0.09,0.09,0,0
Lukasz Fabianski,18/04/1985,1.65,West Ham,GK,35,3150,0,0,0,0,0,0,0,0,1.28,1.28,0,0,0,0,0,0.04,0.04,2,0
Felipe Anderson,15/04/1993,11,West Ham,S,2,2,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,2.27,2.27,0,0
Robert Snodgrass,07/09/1987,1.65,West Ham,S,3,3,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.48,0.48,0,0
Arthur Masuaku,07/11/1993,7.7,West Ham,D M,12,1017,0,0,2,0.53,0.97,0.43+0.43,0.43+0.43,2.60+0.60,4.27,1.79,0.04,0.04,0.23,0.27,0.27,0.38,0.16,2,0
Andriy Yarmolenko,23/10/1989,4.4,West Ham,M,15,343,0,0,1,1.84,1.31,0.31+0.31,0.31+0.31,0.78-0.22,1.45,0.93,0.08,0.08,0.21,0.29,0.29,0.38,0.24,3,0
Vladimir Coufal,22/08/1992,13.2,West Ham,D M,34,3056,0,0,7,0.44,1.33,1.40+1.40,1.40+1.40,6.39-0.61,14.98,8.58,0.04,0.04,0.19,0.23,0.23,0.44,0.25,3,0
Pedro Neto,09/03/2000,38.5,Wolverhampton,F M,31,2570,5,5,6,2.17,2.14,5.49+0.49,5.49+0.49,5.74-0.26,11.52,4.21,0.19,0.19,0.2,0.39,0.39,0.4,0.15,4,0
Rúben Neves,13/03/1997,49.5,Wolverhampton,M,36,2681,5,2,1,2.25,1.11,4.74-0.26,2.46+0.46,2.06+1.06,7,4.67,0.16,0.08,0.07,0.23,0.15,0.23,0.16,7,0
Raúl Jiménez,05/05/1991,30.8,Wolverhampton,F,10,824,4,4,0,2.84,0.66,2.36-1.64,2.36-1.64,0.63+0.63,3.68,1.23,0.26,0.26,0.07,0.33,0.33,0.4,0.13,0,0
Fabio Silva,19/07/2002,27.5,Wolverhampton,F,32,1341,4,3,3,3.22,0.74,6.14+2.14,5.37+2.37,1.17-1.83,5.09,1.08,0.41,0.36,0.08,0.49,0.44,0.34,0.07,2,0
Romain Saiss,26/03/1990,11,Wolverhampton,D,27,2409,3,3,0,1.05,0.19,3.17+0.17,3.17+0.17,0.67+0.67,4.75,3.91,0.12,0.12,0.03,0.14,0.14,0.18,0.15,2,0
Daniel Podence,21/10/1995,27.5,Wolverhampton,F M,24,1718,3,3,2,1.68,1.1,2.74-0.26,2.74-0.26,1.84-0.16,6.73,2.91,0.14,0.14,0.1,0.24,0.24,0.35,0.15,3,0
Adama Traoré,25/01/1996,33,Wolverhampton,D F M,37,2630,2,2,2,1.47,1.88,2.08+0.08,2.08+0.08,5.27+3.27,9.48,3.01,0.07,0.07,0.18,0.25,0.25,0.32,0.1,4,0
Willian José,23/11/1991,19.8,Wolverhampton,F,17,1123,1,1,0,1.52,0.96,1.43+0.43,1.43+0.43,1.27+1.27,2.07,0.72,0.11,0.11,0.1,0.22,0.22,0.17,0.06,0,0
João Moutinho,08/09/1986,4.4,Wolverhampton,M,33,2546,1,1,1,0.49,1.63,0.50-0.50,0.50-0.50,1.68+0.68,7.03,6.23,0.02,0.02,0.06,0.08,0.08,0.25,0.22,3,1
Nélson Semedo,16/11/1993,30.8,Wolverhampton,D M,34,2994,1,1,1,0.69,0.6,1.31+0.31,1.31+0.31,0.90-0.10,7.69,6.2,0.04,0.04,0.03,0.07,0.07,0.23,0.19,5,0
Rayan Ait Nouri,06/06/2001,19.8,Wolverhampton,D M,21,1414,1,1,1,1.02,0.89,0.51-0.49,0.51-0.49,0.79-0.21,2.73,2.29,0.03,0.03,0.05,0.08,0.08,0.17,0.15,1,0
Willy Boly,03/02/1991,15.4,Wolverhampton,D,21,1880,1,1,1,0.72,0.14,1.13+0.13,1.13+0.13,0.55-0.45,2.84,2.66,0.05,0.05,0.03,0.08,0.08,0.14,0.13,2,0
Conor Coady,25/02/1993,27.5,Wolverhampton,D,37,3305,1,1,0,0.19,0.08,1.45+0.45,1.45+0.45,0.20+0.20,5.04,4.87,0.04,0.04,0.01,0.04,0.04,0.14,0.13,5,0
Morgan Gibbs-White,27/01/2000,7.7,Wolverhampton,F M,11,395,1,1,0,2.28,1.82,0.81-0.19,0.81-0.19,0.41+0.41,1.72,0.83,0.19,0.19,0.09,0.28,0.28,0.39,0.19,1,0
Leander Dendoncker,15/04/1995,33,Wolverhampton,D M,33,2500,1,1,0,1.12,0.61,3.38+2.38,3.38+2.38,0.58+0.58,8.18,5.36,0.12,0.12,0.02,0.14,0.14,0.29,0.19,4,0
John Ruddy,24/10/1986,0.88,Wolverhampton,GK,2,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,03/03/1994,16.5,Wolverhampton,D,7,505,0,0,0,0.18,0.36,0.05+0.05,0.05+0.05,0.05+0.05,0.33,0.23,0.01,0.01,0.01,0.02,0.02,0.06,0.04,0,0
Patrick Cutrone,03/01/1998,9.9,Wolverhampton,S,2,21,0,0,0,4.29,0,0.07+0.07,0.07+0.07,0,0.07,0,0.31,0.31,0,0.31,0.31,0.31,0,0,0
Fernando Marçal,19/02/1989,1.98,Wolverhampton,D M,13,611,0,0,0,0.29,0.59,0.07+0.07,0.07+0.07,0.14+0.14,2.08,1.9,0.01,0.01,0.02,0.03,0.03,0.31,0.28,2,0
Rui Patrício,15/02/1988,11,Wolverhampton,GK,37,3330,0,0,0,0,0,0,0,0,1.23,1.23,0,0,0,0,0,0.03,0.03,1,0
Rúben Vinagre,09/04/1999,5.5,Wolverhampton,D,2,173,0,0,0,0,0,0,0,0,0.18,0.18,0,0,0,0,0,0.09,0.09,0,0
Max Kilman,23/05/1997,4.95,Wolverhampton,D,18,1291,0,0,1,0.42,0.35,0.31+0.31,0.31+0.31,0.31-0.69,2.03,1.84,0.02,0.02,0.02,0.04,0.04,0.14,0.13,4,0
Owen Otasowie,06/01/2001,1.65,Wolverhampton,M,6,186,0,0,1,1.94,0.97,0.75+0.75,0.75+0.75,0.39-0.61,1.38,0.3,0.36,0.36,0.19,0.55,0.55,0.67,0.15,1,0
Oskar Buur,31/03/1998,0.33,Wolverhampton,S,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ki-Jana Hoever,18/01/2002,7.7,Wolverhampton,D,12,568,0,0,0,0.16,0.48,0.06+0.06,0.06+0.06,0.18+0.18,1.22,1.02,0.01,0.01,0.03,0.04,0.04,0.19,0.16,1,0
