Name,Birthday(DD/MM/YYYY),MarketValue,Team,Position,Appearances,Minutes,G,NPG,A,Sh90,KP90,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90,Y,R
Ozan Kabak,25/03/2000,27.5,Schalke,D,14,1251,0,0,0,0.86,0.29,0.97+0.97,0.97+0.97,0.32+0.32,1.77,1.58,0.07,0.07,0.02,0.09,0.09,0.13,0.11,4,1
Rabbi Matondo,09/09/2000,4.4,Schalke,F M,3,223,0,0,0,0,1.21,0,0,0.16+0.16,0.2,0.03,0,0,0.07,0.07,0.07,0.08,0.01,0,0
Münir Mercan,10/12/2000,0.55,Schalke,S,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timo Becker,25/03/1997,1.43,Schalke,D M,20,1641,0,0,0,0.27,0.16,0.15+0.15,0.15+0.15,0.39+0.39,1.31,1.22,0.01,0.01,0.02,0.03,0.03,0.07,0.07,1,0
Can Bozdogan,05/04/2001,2.75,Schalke,M,14,644,0,0,1,1.12,0.7,0.56+0.56,0.56+0.56,1.01+0.01,1.93,1.23,0.08,0.08,0.14,0.22,0.22,0.27,0.17,0,0
Kilian Ludewig,05/03/2000,1.65,Schalke,D M,6,525,0,0,0,0,0.86,0,0,0.26+0.26,0.72,0.55,0,0,0.04,0.04,0.04,0.12,0.09,1,0
Jan-Luca Schuler,22/03/1999,0.22,Schalke,S,2,37,0,0,0,2.43,0,0.03+0.03,0.03+0.03,0,0.03,0,0.06,0.06,0,0.06,0.06,0.06,0,0,0
Kerim Çalhanoglu,26/08/2002,1.32,Schalke,D M,4,299,0,0,0,0.3,0,0.07+0.07,0.07+0.07,0,0.09,0.01,0.02,0.02,0,0.02,0.02,0.03,0,0,0
Mikail Maden,17/01/2002,0.22,Schalke,S,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mehmet Can Aydin,09/02/2002,0.88,Schalke,D M,6,505,0,0,0,0.18,0.18,0.01+0.01,0.01+0.01,0.60+0.60,1.25,0.63,0,0,0.11,0.11,0.11,0.22,0.11,0,0
Vasilis Pavlidis,04/09/2002,0.22,Schalke,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Adrian Kaparos,25/12/2001,0.11,Schalke,S,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henning Matriciani,14/03/2000,0.11,Schalke,S,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max Kruse,19/03/1988,5.5,Union Berlin,F M,22,1648,11,6,5,1.64,2.02,7.45-3.55,2.90-3.10,4.15-0.85,9.33,4.04,0.41,0.16,0.23,0.63,0.39,0.51,0.22,0,0
Joel Pohjanpalo,13/09/1994,2.75,Union Berlin,F,19,864,6,6,0,3.23,0.83,6.77+0.77,6.77+0.77,0.99+0.99,6.07,1.01,0.71,0.71,0.1,0.81,0.81,0.63,0.11,0,0
Marvin Friedrich,13/12/1995,11,Union Berlin,D,34,3060,5,5,1,0.74,0.41,1.34-3.66,1.34-3.66,1.33+0.33,8.59,7.9,0.04,0.04,0.04,0.08,0.08,0.25,0.23,1,0
Taiwo Awoniyi,12/08/1997,5.5,Union Berlin,F,21,1376,5,5,2,1.9,1.31,6.51+1.51,6.51+1.51,1.27-0.73,7.92,1.55,0.43,0.43,0.08,0.51,0.51,0.52,0.1,0,0
Robert Andrich,22/09/1994,7.7,Union Berlin,M,29,2529,5,5,2,1.46,0.71,2.33-2.67,2.33-2.67,1.97-0.03,11.18,7.77,0.08,0.08,0.07,0.15,0.15,0.4,0.28,5,1
Grischa Prömel,09/01/1995,4.4,Union Berlin,M,24,1844,3,3,1,0.98,0.44,1.81-1.19,1.81-1.19,1.23+0.23,6.77,4.53,0.09,0.09,0.06,0.15,0.15,0.33,0.22,7,0
Cedric Teuchert,14/01/1997,1.87,Union Berlin,F M,24,718,3,3,1,3.01,1,3.63+0.63,3.63+0.63,0.94-0.06,5.57,1.44,0.46,0.46,0.12,0.57,0.57,0.7,0.18,2,0
Sheraldo Becker,09/02/1995,3.3,Union Berlin,F M,18,1125,3,3,3,2.48,1.44,1.56-1.44,1.56-1.44,3.86+0.86,5.87,1.02,0.13,0.13,0.31,0.43,0.43,0.47,0.08,2,0
Marcus Ingvartsen,04/01/1996,3.85,Union Berlin,F M,30,1989,3,3,5,1.72,1.09,3.94+0.94,3.18+0.18,2.53-2.47,8.52,4.48,0.18,0.14,0.11,0.29,0.26,0.39,0.2,4,0
Robin Knoche,22/05/1992,8.25,Union Berlin,D,34,3044,1,1,0,0.35,0.12,1.13+0.13,1.13+0.13,0.15+0.15,7.91,7.26,0.03,0.03,0,0.04,0.04,0.23,0.21,4,0
Nico Schlotterbeck,01/12/1999,8.25,Union Berlin,D,16,1291,1,1,0,1.53,0.21,1.59+0.59,1.59+0.59,0.48+0.48,3.79,2.91,0.11,0.11,0.03,0.14,0.14,0.26,0.2,2,1
Christopher Trimmel,24/02/1987,1.32,Union Berlin,D M,31,2589,1,1,9,0.28,2.05,0.33-0.67,0.33-0.67,5.42-3.58,8.52,5.87,0.01,0.01,0.19,0.2,0.2,0.3,0.2,9,0
Marius Bülter,29/03/1993,1.87,Union Berlin,F M,26,946,1,1,0,1.62,1.05,1.20+0.20,1.20+0.20,0.75+0.75,4.47,2.68,0.11,0.11,0.07,0.19,0.19,0.43,0.26,1,0
Keita Endo,22/11/1997,1.43,Union Berlin,M,16,433,1,1,0,1.66,1.45,1.51+0.51,1.51+0.51,1.70+1.70,3.11,1.34,0.31,0.31,0.35,0.67,0.67,0.65,0.28,0,0
Petar Musa,04/03/1998,2.2,Union Berlin,F,14,710,1,1,3,2.15,1.27,3.50+2.50,3.50+2.50,1.14-1.86,4.88,0.3,0.44,0.44,0.14,0.59,0.59,0.62,0.04,2,0
Loris Karius,22/06/1993,2.2,Union Berlin,GK,4,290,0,0,0,0,0,0,0,0,0.61,0.61,0,0,0,0,0,0.19,0.19,0,0
Christian Gentner,14/08/1985,0.55,Union Berlin,M,22,1040,0,0,0,0.61,0.69,0.24+0.24,0.24+0.24,0.96+0.96,2.88,2.41,0.02,0.02,0.08,0.1,0.1,0.25,0.21,0,0
Andreas Luthe,10/03/1987,0.99,Union Berlin,GK,31,2770,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0.08,0.08,1,0
Florian Hübner,01/03/1991,0.88,Union Berlin,D,6,526,0,0,0,0.51,0.17,0.11+0.11,0.11+0.11,0.04+0.04,1.5,1.45,0.02,0.02,0.01,0.02,0.02,0.26,0.25,3,0
Niko Gießelmann,26/09/1991,1.43,Union Berlin,D,13,413,0,0,0,0.87,0.65,0.09+0.09,0.09+0.09,0.19+0.19,0.93,0.72,0.02,0.02,0.04,0.06,0.06,0.2,0.16,3,0
Leon Dajaku,12/04/2001,1.98,Union Berlin,S,2,34,0,0,0,0,0,0,0,0,0.03,0.03,0,0,0,0,0,0.08,0.08,0,0
Christopher Lenz,22/09/1994,5.5,Union Berlin,D M,27,2269,0,0,3,0.63,0.75,1.00+1.00,1.00+1.00,2.42-0.58,8.99,6.29,0.04,0.04,0.1,0.14,0.14,0.36,0.25,3,0
Joshua Mees,15/04/1996,0.715,Union Berlin,S,1,3,0,0,0,60,0,0.06+0.06,0.06+0.06,0,0.02,0,1.9,1.9,0,1.9,1.9,0.45,0,0,0
Akaki Gogia,18/01/1992,0.715,Union Berlin,S,7,129,0,0,1,1.4,1.4,0.15+0.15,0.15+0.15,0.65-0.35,1.02,0.23,0.1,0.1,0.45,0.55,0.55,0.71,0.16,1,0
Julian Ryerson,17/11/1997,2.75,Union Berlin,D M,24,1060,0,0,1,0.51,0.68,0.25+0.25,0.25+0.25,0.96-0.04,4.17,3.63,0.02,0.02,0.08,0.1,0.1,0.35,0.31,2,0
Sebastian Griesbeck,03/10/1990,1.1,Union Berlin,M,24,864,0,0,0,0.42,0,0.41+0.41,0.41+0.41,0,1.09,0.68,0.04,0.04,0,0.04,0.04,0.11,0.07,3,0
Tim Maciejewski,05/03/2001,0.385,Union Berlin,S,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sasa Kalajdzic,07/07/1997,24.2,VfB Stuttgart,F,33,2146,16,16,5,2.77,1.09,11.24-4.76,11.24-4.76,3.24-1.76,15.17,3.61,0.47,0.47,0.14,0.61,0.61,0.64,0.15,1,0
Silas Wamangituka,06/10/1998,27.5,VfB Stuttgart,D F M,25,1949,11,8,4,2.08,1.06,7.38-3.62,5.10-2.90,4.95+0.95,12.17,2.15,0.34,0.24,0.23,0.57,0.46,0.56,0.1,6,0
Nicolás González,06/04/1998,24.2,VfB Stuttgart,F M,15,927,6,3,2,4.85,1.17,7.31+1.31,4.28+1.28,1.96-0.04,6.83,1.54,0.71,0.42,0.19,0.9,0.61,0.66,0.15,5,0
Daniel Didavi,21/02/1990,1.98,VfB Stuttgart,F M,23,968,4,4,3,2.14,2.42,2.88-1.12,2.88-1.12,2.92-0.08,6.49,2.22,0.27,0.27,0.27,0.54,0.54,0.6,0.21,2,0
Gonzalo Castro,11/06/1987,1.54,VfB Stuttgart,M,26,1765,4,4,2,1.58,2.14,3.45-0.55,3.45-0.55,2.84+0.84,9.1,4.62,0.18,0.18,0.14,0.32,0.32,0.46,0.24,9,0
Wataru Endo,09/02/1993,11,VfB Stuttgart,M,33,2959,3,3,3,0.85,0.79,2.37-0.63,2.37-0.63,2.00-1.00,14.51,12.52,0.07,0.07,0.06,0.13,0.13,0.44,0.38,5,0
Philipp Förster,04/02/1995,3.85,VfB Stuttgart,F M,25,1522,3,3,1,1.18,1.66,4.18+1.18,3.42+0.42,2.86+1.86,9.67,4.85,0.25,0.2,0.17,0.42,0.37,0.57,0.29,4,0
Marc-Oliver Kempf,28/01/1995,8.8,VfB Stuttgart,D,32,2737,2,2,1,0.59,0.33,1.29-0.71,1.29-0.71,0.40-0.60,8.51,8.09,0.04,0.04,0.01,0.06,0.06,0.28,0.27,5,0
Tanguy Coulibaly,18/02/2001,5.5,VfB Stuttgart,D F M,31,1511,2,2,1,1.49,0.89,2.75+0.75,2.75+0.75,2.76+1.76,8.84,4.06,0.16,0.16,0.16,0.33,0.33,0.53,0.24,2,0
Philipp Klement,09/09/1992,1.32,VfB Stuttgart,M,18,395,1,1,2,1.59,4.1,0.24-0.76,0.24-0.76,1.30-0.70,1.78,1.47,0.05,0.05,0.3,0.35,0.35,0.41,0.33,0,0
Orel Mangala,18/03/1998,24.2,VfB Stuttgart,M,24,2110,1,1,3,1.07,0.85,1.16+0.16,1.16+0.16,1.74-1.26,9.72,7.24,0.05,0.05,0.07,0.12,0.12,0.41,0.31,4,0
Mateo Klimowicz,06/07/2000,5.5,VfB Stuttgart,F M,25,1190,1,1,1,2.5,1.21,3.16+2.16,3.16+2.16,0.77-0.23,6.46,2.81,0.24,0.24,0.06,0.3,0.3,0.49,0.21,1,0
Waldemar Anton,20/07/1996,9.9,VfB Stuttgart,D,31,2712,0,0,1,0.4,0.3,1.01+1.01,1.01+1.01,0.75-0.25,7.87,7.22,0.03,0.03,0.03,0.06,0.06,0.26,0.24,3,0
Pascal Stenzel,20/03/1996,2.75,VfB Stuttgart,D,23,1276,0,0,1,0.35,0.28,0.15+0.15,0.15+0.15,0.25-0.75,5.43,5.28,0.01,0.01,0.02,0.03,0.03,0.38,0.37,1,1
Erik Thommy,20/08/1994,2.75,VfB Stuttgart,D F M,8,312,0,0,2,3.46,1.44,0.46+0.46,0.46+0.46,0.82-1.18,1.42,0.35,0.13,0.13,0.24,0.37,0.37,0.41,0.1,0,0
Gregor Kobel,06/12/1997,14.3,VfB Stuttgart,GK,33,2970,0,0,0,0,0.03,0,0,0.02+0.02,3.35,3.32,0,0,0,0,0,0.1,0.1,0,0
Marcin Kaminski,15/01/1992,0.88,VfB Stuttgart,D,5,221,0,0,0,0.81,0.81,0.11+0.11,0.11+0.11,0.32+0.32,1.6,1.28,0.04,0.04,0.13,0.17,0.17,0.65,0.52,0,0
Konstantinos Mavropanos,11/12/1997,6.6,VfB Stuttgart,D,21,1483,0,0,0,0.97,0.3,1.45+1.45,1.45+1.45,0.27+0.27,3.63,2.84,0.09,0.09,0.02,0.1,0.1,0.22,0.17,5,0
Fabian Bredlow,02/03/1995,0.55,VfB Stuttgart,GK,1,90,0,0,0,0,0,0,0,0,0.66,0.66,0,0,0,0,0,0.66,0.66,0,0
Borna Sosa,21/01/1998,17.6,VfB Stuttgart,D M,26,2057,0,0,9,0.61,2.49,0.57+0.57,0.57+0.57,6.85-2.15,9.37,4.8,0.02,0.02,0.3,0.32,0.32,0.41,0.21,2,0
Darko Churlinov,11/07/2000,1.1,VfB Stuttgart,S,14,192,0,0,1,0.94,1.41,0.13+0.13,0.13+0.13,0.70-0.30,1.58,0.74,0.06,0.06,0.33,0.39,0.39,0.74,0.35,0,0
Roberto Massimo,12/10/2000,2.75,VfB Stuttgart,D,18,741,0,0,0,1.82,0.97,1.16+1.16,1.16+1.16,1.13+1.13,3.16,0.92,0.14,0.14,0.14,0.28,0.28,0.38,0.11,2,0
Hamadi Al Ghaddioui,22/09/1990,0.55,VfB Stuttgart,S,6,33,0,0,0,2.73,0,0.29+0.29,0.29+0.29,0,0.32,0.04,0.79,0.79,0,0.79,0.79,0.88,0.1,0,0
Alkhaly Momo Cissé,17/10/2002,0.55,VfB Stuttgart,S,5,25,0,0,0,0,3.6,0,0,0.02+0.02,0.02,0,0,0,0.06,0.06,0.06,0.06,0,1,0
Atakan Karazor,13/10/1996,2.2,VfB Stuttgart,D M,19,1018,0,0,0,0.27,0.18,0.11+0.11,0.11+0.11,0.11+0.11,1.95,1.83,0.01,0.01,0.01,0.02,0.02,0.17,0.16,3,0
Lilian Egloff,20/08/2002,1.1,VfB Stuttgart,S,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luca Mack,25/05/2000,0.275,VfB Stuttgart,S,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naouirou Ahamada,29/03/2002,1.98,VfB Stuttgart,M,6,252,0,0,0,1.79,0.36,0.21+0.21,0.21+0.21,0.02+0.02,0.7,0.47,0.08,0.08,0.01,0.08,0.08,0.25,0.17,2,1
Mohamed Sankoh,16/10/2003,1.1,VfB Stuttgart,S,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niclas Füllkrug,09/02/1993,4.4,Werder Bremen,F M,19,875,6,4,0,3.6,0.51,5.05-0.95,3.53-0.47,0.21+0.21,3.18,1.08,0.52,0.36,0.02,0.54,0.38,0.33,0.11,1,0
Kevin Möhwald,03/07/1993,3.3,Werder Bremen,M,27,1578,5,5,1,1.31,0.57,1.80-3.20,1.80-3.20,0.63-0.37,3.87,2.23,0.1,0.1,0.04,0.14,0.14,0.22,0.13,2,1
Joshua Sargent,20/02/2000,8.8,Werder Bremen,F M,32,2541,5,5,2,1.52,1.17,5.82+0.82,5.82+0.82,3.81+1.81,9.16,1.85,0.21,0.21,0.13,0.34,0.34,0.32,0.07,7,0
Leonardo Bittencourt,19/12/1993,4.95,Werder Bremen,F M,27,1535,4,3,1,2.52,1,3.81-0.19,3.05+0.05,0.88-0.12,5.22,2.15,0.22,0.18,0.05,0.28,0.23,0.31,0.13,3,0
Theodor Gebre Selassie,24/12/1986,0.88,Werder Bremen,D M,34,3034,3,3,1,0.56,0.53,1.30-1.70,1.30-1.70,1.22+0.22,6.44,4.7,0.04,0.04,0.04,0.07,0.07,0.19,0.14,3,0
Davie Selke,20/01/1995,3.08,Werder Bremen,F,23,786,3,2,0,3.21,0.92,3.76+0.76,3.00+1.00,0.39+0.39,3.17,0.63,0.43,0.34,0.04,0.48,0.39,0.36,0.07,4,0
Milot Rashica,28/06/1996,9.9,Werder Bremen,F M,24,1453,3,2,1,2.66,1.18,3.69+0.69,2.93+0.93,1.62+0.62,6.57,2.98,0.23,0.18,0.1,0.33,0.28,0.41,0.18,0,0
Maximilian Eggestein,08/12/1996,8.25,Werder Bremen,M,33,2944,2,2,5,0.67,0.89,1.01-0.99,1.01-0.99,3.12-1.88,9.22,6.89,0.03,0.03,0.1,0.13,0.13,0.28,0.21,5,0
Ömer Toprak,21/07/1989,2.75,Werder Bremen,D,26,1959,2,2,0,0.46,0.05,0.81-1.19,0.81-1.19,0.02+0.02,1.38,1.37,0.04,0.04,0,0.04,0.04,0.06,0.06,1,0
Felix Agu,27/09/1999,2.75,Werder Bremen,D,15,691,1,1,0,0.52,0.39,0.72-0.28,0.72-0.28,0.43+0.43,1.9,0.75,0.09,0.09,0.06,0.15,0.15,0.25,0.1,0,0
Eren Sami Dinkci,13/12/2001,0.55,Werder Bremen,M,8,95,1,1,0,2.84,2.84,0.63-0.37,0.63-0.37,0.14+0.14,0.85,0.11,0.6,0.6,0.13,0.73,0.73,0.8,0.1,0,1
Philipp Bargfrede,03/03/1989,0.275,Werder Bremen,S,1,24,0,0,0,0,0,0,0,0,0.19,0.19,0,0,0,0,0,0.71,0.71,0,0
Yuya Osako,18/05/1990,1.1,Werder Bremen,F M,24,742,0,0,1,1.21,1.21,0.45+0.45,0.45+0.45,1.23+0.23,2.43,0.84,0.05,0.05,0.15,0.2,0.2,0.3,0.1,3,0
Niklas Moisander,29/09/1985,0.77,Werder Bremen,D,18,1211,0,0,0,0,0.15,0,0,0.04+0.04,1.83,1.82,0,0,0,0,0,0.14,0.14,3,0
Milos Veljkovic,26/09/1995,4.95,Werder Bremen,D,23,1723,0,0,0,0.16,0.05,0.64+0.64,0.64+0.64,0.03+0.03,2.1,2,0.03,0.03,0,0.03,0.03,0.11,0.1,1,0
Marco Friedl,16/03/1998,8.25,Werder Bremen,D,32,2788,0,0,0,0.26,0.26,0.26+0.26,0.26+0.26,0.36+0.36,4.59,4.39,0.01,0.01,0.01,0.02,0.02,0.15,0.14,6,0
Davy Klaassen,21/02/1993,18.7,Werder Bremen,M,3,230,0,0,0,1.57,0.39,0.14+0.14,0.14+0.14,0.03+0.03,0.16,0.05,0.05,0.05,0.01,0.06,0.06,0.06,0.02,1,0
Jiri Pavlenka,14/04/1992,6.05,Werder Bremen,GK,34,3060,0,0,0,0,0,0,0,0,2.36,2.36,0,0,0,0,0,0.07,0.07,2,0
Ludwig Augustinsson,21/04/1994,11,Werder Bremen,D M,23,1964,0,0,4,0.73,1.83,0.88+0.88,0.88+0.88,3.12-0.88,4.17,2.94,0.04,0.04,0.14,0.18,0.18,0.19,0.13,4,0
Johannes Eggestein,08/05/1998,4.4,Werder Bremen,S,2,28,0,0,0,0,3.21,0,0,0.02+0.02,0.02,0,0,0,0.06,0.06,0.06,0.06,0,0,0
Patrick Erras,21/01/1995,0.77,Werder Bremen,S,4,22,0,0,0,0,4.09,0,0,0.03+0.03,0.04,0.04,0,0,0.12,0.12,0.12,0.15,0.15,0,0
Jean-Manuel Mbom,24/02/2000,3.3,Werder Bremen,D M,21,1168,0,0,1,0.54,0.62,0.38+0.38,0.38+0.38,0.42-0.58,1.52,0.77,0.03,0.03,0.03,0.06,0.06,0.12,0.06,7,0
Tahith Chong,04/12/1999,4.4,Werder Bremen,F M,13,378,0,0,1,2.14,1.43,0.33+0.33,0.33+0.33,0.71-0.29,1.34,0.86,0.08,0.08,0.17,0.25,0.25,0.32,0.2,1,0
Christian Groß,08/02/1989,0.55,Werder Bremen,D M,23,1477,0,0,1,0.43,0.37,0.22+0.22,0.22+0.22,0.60-0.40,3.31,2.99,0.01,0.01,0.04,0.05,0.05,0.2,0.18,6,1
Ilia Gruev,06/05/2000,0.44,Werder Bremen,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Woltemade,14/02/2002,1.32,Werder Bremen,M,6,138,0,0,0,3.26,1.96,0.33+0.33,0.33+0.33,0.12+0.12,0.59,0.14,0.21,0.21,0.08,0.29,0.29,0.39,0.09,1,0
Romano Schmid,27/01/2000,4.4,Werder Bremen,F M,22,1182,0,0,3,1.37,1.22,0.63+0.63,0.63+0.63,1.53-1.47,3.91,2.42,0.05,0.05,0.12,0.16,0.16,0.3,0.18,2,0
Wout Weghorst,07/08/1992,33,Wolfsburg,F,34,2954,20,18,8,2.83,1.37,18.31-1.69,16.04-1.96,5.43-2.57,24.29,5.95,0.56,0.49,0.17,0.72,0.65,0.74,0.18,3,0
Josip Brekalo,23/06/1998,13.2,Wolfsburg,F M,29,1840,7,7,3,2.3,1.81,4.43-2.57,4.43-2.57,3.95+0.95,10.6,4.95,0.22,0.22,0.19,0.41,0.41,0.52,0.24,1,0
Maximilian Philipp,01/03/1994,7.7,Wolfsburg,M,24,1129,6,6,2,2.39,1.12,3.59-2.41,3.59-2.41,0.88-1.12,5.24,1.38,0.29,0.29,0.07,0.36,0.36,0.42,0.11,3,0
Bote Baku,08/04/1998,27.5,Wolfsburg,D M,32,2697,6,6,6,1.17,1.43,3.72-2.28,3.72-2.28,4.48-1.52,14.39,7.37,0.12,0.12,0.15,0.27,0.27,0.48,0.25,1,0
Renato Steffen,03/11/1991,4.95,Wolfsburg,D M,21,1594,5,5,4,1.69,1.24,4.38-0.62,4.38-0.62,3.05-0.95,11.87,5.75,0.25,0.25,0.17,0.42,0.42,0.67,0.32,3,0
Maximilian Arnold,27/05/1994,20.9,Wolfsburg,M,30,2596,3,3,6,1.91,1.7,2.01-0.99,2.01-0.99,4.41-1.59,10.82,8.33,0.07,0.07,0.15,0.22,0.22,0.38,0.29,7,1
John Brooks,28/01/1993,15.4,Wolfsburg,D,32,2774,2,2,0,0.62,0.19,1.92-0.08,1.92-0.08,0.22+0.22,8.99,8.85,0.06,0.06,0.01,0.07,0.07,0.29,0.29,5,0
Yannick Gerhardt,13/03/1994,11,Wolfsburg,D M,29,1924,2,2,4,1.45,1.08,3.75+1.75,3.75+1.75,3.45-0.55,9.54,3.34,0.18,0.18,0.16,0.34,0.34,0.45,0.16,3,0
Xaver Schlager,29/09/1997,29.7,Wolfsburg,M,32,2651,2,2,4,1.66,0.81,2.65+0.65,2.65+0.65,3.82-0.18,13.22,7.7,0.09,0.09,0.13,0.22,0.22,0.45,0.26,7,0
Bartosz Bialek,11/11/2001,5.5,Wolfsburg,F,19,243,2,2,0,2.96,1.11,2.14+0.14,2.14+0.14,0.15+0.15,2.65,1.54,0.79,0.79,0.06,0.85,0.85,0.98,0.57,1,0
Joao Victor,27/03/1994,3.3,Wolfsburg,F M,21,442,1,1,1,2.04,2.24,0.44-0.56,0.44-0.56,1.18+0.18,1.98,0.64,0.09,0.09,0.24,0.33,0.33,0.4,0.13,0,0
Maxence Lacroix,06/04/2000,30.8,Wolfsburg,D,30,2589,1,1,1,0.56,0.14,1.49+0.49,1.49+0.49,0.24-0.76,9.67,9.59,0.05,0.05,0.01,0.06,0.06,0.34,0.33,4,0
Yunus Malli,24/02/1992,2.09,Wolfsburg,M,1,60,0,0,0,0,3,0,0,0.11+0.11,0.13,0.02,0,0,0.17,0.17,0.17,0.2,0.03,0,0
Josuha Guilavogui,19/09/1990,5.5,Wolfsburg,D M,20,723,0,0,0,0.62,0.62,0.61+0.61,0.61+0.61,0.67+0.67,2.83,2.62,0.08,0.08,0.08,0.16,0.16,0.35,0.33,3,0
Koen Casteels,25/06/1992,15.4,Wolfsburg,GK,32,2880,0,0,0,0,0,0,0,0,5.61,5.61,0,0,0,0,0,0.18,0.18,0,0
Admir Mehmedi,16/03/1991,4.4,Wolfsburg,F M,18,814,0,0,2,0.77,1.99,0.35+0.35,0.35+0.35,2.52+0.52,4.43,2.53,0.04,0.04,0.28,0.32,0.32,0.49,0.28,1,0
Felix Klaus,13/09/1992,1.65,Wolfsburg,D,6,126,0,0,0,0.71,0,0.01+0.01,0.01+0.01,0,0.64,0.63,0.01,0.01,0,0.01,0.01,0.46,0.45,0,0
Daniel Ginczek,13/04/1991,2.2,Wolfsburg,F,11,198,0,0,0,1.82,1.36,0.25+0.25,0.25+0.25,0.19+0.19,0.61,0.33,0.11,0.11,0.09,0.2,0.2,0.28,0.15,0,0
Kevin Mbabu,19/04/1995,13.2,Wolfsburg,D,22,1645,0,0,1,0.6,0.82,0.69+0.69,0.69+0.69,1.90+0.90,5.75,4.23,0.04,0.04,0.1,0.14,0.14,0.31,0.23,7,0
Jérôme Roussillon,06/01/1993,7.7,Wolfsburg,D,20,1236,0,0,2,0.73,1.17,0.84+0.84,0.84+0.84,1.99-0.01,5.68,3.66,0.06,0.06,0.15,0.21,0.21,0.41,0.27,0,0
William,03/04/1995,4.4,Wolfsburg,S,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pavao Pervan,13/11/1987,0.66,Wolfsburg,GK,2,180,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0.03,0.03,0,0
Paulo Otávio,23/11/1994,8.8,Wolfsburg,D,23,1734,0,0,2,0.73,0.67,0.46+0.46,0.46+0.46,1.37-0.63,5.09,3.38,0.02,0.02,0.07,0.09,0.09,0.26,0.18,7,1
Marin Pongracic,11/09/1997,9.35,Wolfsburg,D,10,583,0,0,0,0.15,0,0.07+0.07,0.07+0.07,0,0.97,0.97,0.01,0.01,0,0.01,0.01,0.15,0.15,0,1
Omar Marmoush,07/02/1999,2.2,Wolfsburg,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Siersleben,09/03/2000,0.275,Wolfsburg,S,1,32,0,0,0,2.81,0,0.07+0.07,0.07+0.07,0,0,0,0.19,0.19,0,0.19,0.19,0,0,0,0
