Name,Birthday(DD/MM/YYYY),MarketValue,Team,Position,Appearances,Minutes,G,NPG,A,Sh90,KP90,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90,Y,R
Hugo Duro,10/11/1999,5.5,Real Madrid,S,2,52,0,0,0,1.73,1.73,0.01+0.01,0.01+0.01,0.08+0.08,0.09,0.01,0.02,0.02,0.14,0.16,0.16,0.16,0.02,0,0
Miguel Gutiérrez,27/07/2001,5.5,Real Madrid,D,6,313,0,0,1,0,1.15,0,0,0.29-0.71,0.76,0.7,0,0,0.08,0.08,0.08,0.22,0.2,0,0
Sergio Arribas,30/09/2001,3.3,Real Madrid,S,8,123,0,0,0,0.73,0.73,0.03+0.03,0.03+0.03,0.05+0.05,1.23,1.15,0.02,0.02,0.04,0.06,0.06,0.9,0.84,1,0
Marvin Park,03/07/2000,0.55,Real Madrid,D,4,135,0,0,1,0.67,1.33,0.07+0.07,0.07+0.07,0.08-0.92,0.38,0.23,0.04,0.04,0.05,0.1,0.1,0.25,0.15,0,0
Victor Chust,05/03/2000,0.44,Real Madrid,D,2,94,0,0,0,0,0,0,0,0,0.21,0.21,0,0,0,0,0,0.2,0.2,0,0
Antonio Blanco,23/07/2000,5.5,Real Madrid,M,4,216,0,0,0,0.83,0.83,0.03+0.03,0.03+0.03,0.14+0.14,1.05,1.02,0.01,0.01,0.06,0.07,0.07,0.44,0.42,0,0
Alexander Isak,21/09/1999,44,Real Sociedad,F,34,2389,16,16,2,3.05,0.38,16.47+0.47,15.72-0.28,1.84-0.16,17.61,2.98,0.62,0.59,0.07,0.69,0.66,0.66,0.11,4,0
Mikel Oyarzabal,21/04/1997,77,Real Sociedad,F M,33,2442,11,5,8,2.29,1.88,10.84-0.16,5.64+0.64,7.36-0.64,18.72,9.98,0.4,0.21,0.27,0.67,0.48,0.69,0.37,1,0
Portu,21/05/1992,22,Real Sociedad,F M,37,2181,8,8,3,1.28,1.07,6.31-1.69,6.31-1.69,3.69+0.69,11.85,3.55,0.26,0.26,0.15,0.41,0.41,0.49,0.15,3,0
Adnan Januzaj,05/02/1995,13.2,Real Sociedad,F M,27,1011,4,1,4,2.85,2.05,5.25+1.25,3.02+2.02,4.49+0.49,8.39,4.01,0.47,0.27,0.4,0.87,0.67,0.75,0.36,2,0
Willian José,23/11/1991,19.8,Real Sociedad,F,13,685,3,3,1,1.84,0.92,3.40+0.40,2.65-0.35,1.16+0.16,3.84,0.94,0.45,0.35,0.15,0.6,0.5,0.51,0.12,0,0
Roberto López,24/04/2000,8.8,Real Sociedad,M,17,490,3,3,0,2.57,1.29,0.60-2.40,0.60-2.40,0.81+0.81,1.32,0.17,0.11,0.11,0.15,0.26,0.26,0.24,0.03,0,0
Ander Barrenetxea,27/12/2001,16.5,Real Sociedad,F M,31,1296,3,3,0,1.6,1.04,2.12-0.88,2.12-0.88,1.62+1.62,5.19,2.06,0.15,0.15,0.11,0.26,0.26,0.36,0.14,7,0
David Silva,08/01/1986,5.5,Real Sociedad,F M,21,1411,2,2,5,1.28,1.79,2.67+0.67,2.67+0.67,3.38-1.62,11.58,7.45,0.17,0.17,0.22,0.39,0.39,0.74,0.48,4,0
Mikel Merino,22/06/1996,44,Real Sociedad,M,26,2162,2,2,4,1.37,1.21,4.32+2.32,4.32+2.32,3.28-0.72,14.38,9.2,0.18,0.18,0.14,0.32,0.32,0.6,0.38,5,0
Nacho Monreal,26/02/1986,1.65,Real Sociedad,D,26,2080,1,1,1,0.52,0.48,1.55+0.55,1.55+0.55,1.69+0.69,9.82,9.43,0.07,0.07,0.07,0.14,0.14,0.42,0.41,1,0
Carlos Fernández,22/05/1996,9.9,Real Sociedad,F M,11,387,1,1,2,1.63,1.4,1.23+0.23,1.23+0.23,0.76-1.24,2.39,0.71,0.29,0.29,0.18,0.46,0.46,0.55,0.17,5,0
Aritz Elustondo,28/03/1994,16.5,Real Sociedad,D,23,1893,1,1,0,0.24,0.14,0.58-0.42,0.58-0.42,0.23+0.23,7.66,7.57,0.03,0.03,0.01,0.04,0.04,0.36,0.36,5,0
Igor Zubeldia,30/03/1997,22,Real Sociedad,D M,24,1962,1,1,1,0.41,0.18,1.50+0.50,1.50+0.50,0.77-0.23,6.33,6.23,0.07,0.07,0.04,0.1,0.1,0.29,0.29,5,0
Ander Guevara,07/07/1997,8.25,Real Sociedad,M,31,2097,1,1,1,0.39,0.6,0.36-0.64,0.36-0.64,0.81-0.19,9.29,8.52,0.02,0.02,0.03,0.05,0.05,0.4,0.37,5,0
Diego Llorente,16/08/1993,22,Real Sociedad,D,1,90,0,0,0,0,0,0,0,0,0.06,0.06,0,0,0,0,0,0.06,0.06,0,0
Zaldúa,24/06/1992,5.5,Real Sociedad,D,12,628,0,0,0,0.29,1,0.04+0.04,0.04+0.04,1.01+1.01,2.01,1.2,0.01,0.01,0.14,0.15,0.15,0.29,0.17,3,0
Asier Illarramendi,08/03/1990,6.6,Real Sociedad,M,6,347,0,0,0,0,0.26,0,0,0.03+0.03,2.25,2.25,0,0,0.01,0.01,0.01,0.58,0.58,2,0
Jon Bautista,03/07/1995,1.32,Real Sociedad,S,21,332,0,0,1,3.25,1.63,0.66+0.66,0.66+0.66,0.33-0.67,1.56,0.84,0.18,0.18,0.09,0.27,0.27,0.42,0.23,3,0
Remiro,24/03/1995,22,Real Sociedad,GK,38,3420,0,0,0,0,0,0,0,0,3.79,3.79,0,0,0,0,0,0.1,0.1,0,0
Jon Guridi,28/02/1995,1.98,Real Sociedad,M,17,825,0,0,1,0.87,0.44,0.71+0.71,0.71+0.71,0.84-0.16,4.99,4.27,0.08,0.08,0.09,0.17,0.17,0.54,0.47,2,0
Andoni Gorosabel,04/08/1996,11,Real Sociedad,D,32,2394,0,0,1,0.34,0.86,0.67+0.67,0.67+0.67,3.07+2.07,11.05,8.77,0.03,0.03,0.12,0.14,0.14,0.42,0.33,3,0
Martín Merquelanz,12/06/1995,2.2,Real Sociedad,D M,13,531,0,0,1,1.86,1.53,1.41+1.41,1.41+1.41,2.06+1.06,3.65,0.95,0.24,0.24,0.35,0.59,0.59,0.62,0.16,0,0
Robin Le Normand,11/11/1996,24.2,Real Sociedad,D,33,2752,0,0,1,0.59,0.13,1.58+1.58,1.58+1.58,0.60-0.40,6.28,6.24,0.05,0.05,0.02,0.07,0.07,0.21,0.2,5,1
Aihen Muñoz,16/08/1997,6.6,Real Sociedad,D,16,1212,0,0,1,0.3,0.45,0.18+0.18,0.18+0.18,0.52-0.48,2.35,1.78,0.01,0.01,0.04,0.05,0.05,0.17,0.13,6,0
Martín Zubimendi,02/02/1999,22,Real Sociedad,D M,31,1861,0,0,0,0.34,0.34,0.96+0.96,0.96+0.96,0.62+0.62,5.07,4.81,0.05,0.05,0.03,0.08,0.08,0.25,0.23,6,0
Aritz Arambarri,31/01/1998,0.165,Real Sociedad,S,1,24,0,0,0,0,0,0,0,0,0.61,0.61,0,0,0,0,0,2.3,2.3,0,0
Modibo Sagnan,14/04/1999,3.3,Real Sociedad,D,16,607,0,0,0,0.74,0.44,0.79+0.79,0.79+0.79,0.15+0.15,0.7,0.69,0.12,0.12,0.02,0.14,0.14,0.1,0.1,3,0
Jon Pacheco Dozagarat,08/01/2001,0.22,Real Sociedad,S,1,31,0,0,0,2.9,0,0.07+0.07,0.07+0.07,0,0,0,0.19,0.19,0,0.19,0.19,0,0,0,0
Roberto Navarro,12/04/2002,3.3,Real Sociedad,S,1,33,0,0,0,0,2.73,0,0,0.05+0.05,0.13,0.13,0,0,0.13,0.13,0.13,0.36,0.36,0,0
Urko Gonzalez,20/03/2001,0.55,Real Sociedad,M,2,49,0,0,0,0,1.84,0,0,0.09+0.09,0.12,0.03,0,0,0.16,0.16,0.16,0.23,0.06,1,0
Fabián Orellana,27/01/1986,1.65,Real Valladolid,F M,30,2168,6,2,2,1.25,1.33,5.64-0.36,2.67+0.67,3.32+1.32,9.33,4.79,0.23,0.11,0.14,0.37,0.25,0.39,0.2,5,0
Shon Weissman,14/02/1996,6.6,Real Valladolid,F,32,2133,6,6,1,1.65,0.8,5.86-0.14,5.86-0.14,2.61+1.61,9.49,2.44,0.25,0.25,0.11,0.36,0.36,0.4,0.1,3,0
Óscar Plano,11/02/1991,3.08,Real Valladolid,F M,36,2545,5,5,5,1.41,0.88,4.24-0.76,4.24-0.76,1.67-3.33,7.26,2.65,0.15,0.15,0.06,0.21,0.21,0.26,0.09,1,1
Marcos de Sousa,20/10/1996,3.85,Real Valladolid,F,23,1159,4,4,1,2.48,0.47,4.40+0.40,4.40+0.40,0.44-0.56,5.93,2.64,0.34,0.34,0.03,0.38,0.38,0.46,0.21,3,0
Míchel,29/07/1988,1.32,Real Valladolid,M,22,944,2,2,0,0.95,1.05,0.85-1.15,0.85-1.15,0.48+0.48,2.21,1.31,0.08,0.08,0.05,0.13,0.13,0.21,0.12,3,0
Toni Villa,07/01/1995,2.75,Real Valladolid,F M,21,961,2,2,0,1.4,1.22,0.79-1.21,0.79-1.21,1.04+1.04,3.16,1.86,0.07,0.07,0.1,0.17,0.17,0.3,0.17,2,0
Roque Mesa,07/06/1989,2.75,Real Valladolid,M,25,1777,1,0,0,1.32,0.81,1.52+0.52,0.78+0.78,0.83+0.83,5.47,4.47,0.08,0.04,0.04,0.12,0.08,0.28,0.23,4,1
Bruno,24/05/1990,1.1,Real Valladolid,D,27,2261,1,1,0,0.2,0.04,0.23-0.77,0.23-0.77,0.01+0.01,2.31,2.3,0.01,0.01,0,0.01,0.01,0.09,0.09,8,0
Raúl García,30/04/1989,0.66,Real Valladolid,D M,8,503,1,1,0,0.54,0.89,0.13-0.87,0.13-0.87,0.29+0.29,0.92,0.76,0.02,0.02,0.05,0.07,0.07,0.17,0.14,2,0
Sergi Guardiola,29/05/1991,3.3,Real Valladolid,F,29,1794,1,0,2,1.81,0.55,4.74+3.74,3.25+3.25,2.19+0.19,7.21,2,0.24,0.16,0.11,0.35,0.27,0.36,0.1,5,0
Rubén Alcaraz,01/05/1991,4.4,Real Valladolid,D M,30,2177,1,1,0,1.16,0.41,1.59+0.59,1.59+0.59,0.65+0.65,6.19,4.66,0.07,0.07,0.03,0.09,0.09,0.26,0.19,10,0
Joaquín Fernández,31/05/1996,3.08,Real Valladolid,D M,25,2084,1,1,0,0.35,0.09,0.98-0.02,0.98-0.02,0.22+0.22,2.97,2.8,0.04,0.04,0.01,0.05,0.05,0.13,0.12,8,0
Lucas Olaza,21/07/1994,6.6,Real Valladolid,D,14,1260,1,1,1,0.79,1.07,0.67-0.33,0.67-0.33,1.07+0.07,3.48,2.94,0.05,0.05,0.08,0.12,0.12,0.25,0.21,4,0
Waldo Rubio,17/08/1995,1.32,Real Valladolid,M,10,381,1,0,0,2.13,0.24,1.02+0.02,0.27+0.27,0.11+0.11,0.43,0.09,0.24,0.06,0.03,0.27,0.09,0.1,0.02,1,0
Jota,30/03/1999,3.85,Real Valladolid,F M,17,661,1,1,0,1.63,0.27,1.25+0.25,1.25+0.25,0.11+0.11,2.14,0.83,0.17,0.17,0.02,0.18,0.18,0.29,0.11,1,0
Jordi Masip,03/01/1989,2.2,Real Valladolid,GK,25,2250,0,0,0,0,0,0,0,0,0.54,0.54,0,0,0,0,0,0.02,0.02,3,0
Nacho,07/03/1989,1.32,Real Valladolid,D,23,1812,0,0,1,0.4,1.09,0.62+0.62,0.62+0.62,1.10+0.10,5.64,4.55,0.03,0.03,0.05,0.09,0.09,0.28,0.23,3,1
Pablo Hervías,08/03/1993,1.65,Real Valladolid,D M,27,1176,0,0,5,1.07,2.3,0.55+0.55,0.55+0.55,3.42-1.58,4.39,2.24,0.04,0.04,0.26,0.3,0.3,0.34,0.17,1,0
Roberto Jiménez,10/02/1986,0.77,Real Valladolid,GK,13,1170,0,0,0,0,0,0,0,0,1.41,1.41,0,0,0,0,0,0.11,0.11,0,0
Kenan Kodro,19/08/1993,1.1,Real Valladolid,F,14,452,0,0,0,1.19,0.8,1.16+1.16,1.16+1.16,0.21+0.21,1.53,0.21,0.23,0.23,0.04,0.27,0.27,0.3,0.04,1,0
Saidy Janko,22/10/1995,1.65,Real Valladolid,D M,19,1229,0,0,1,0.22,0.59,0.25+0.25,0.25+0.25,0.55-0.45,2.9,2.27,0.02,0.02,0.04,0.06,0.06,0.21,0.17,4,0
Jawad El Yamiq,29/02/1992,1.32,Real Valladolid,D,19,1371,0,0,1,0.53,0.13,0.57+0.57,0.57+0.57,0.04-0.96,2.68,2.31,0.04,0.04,0,0.04,0.04,0.18,0.15,6,0
Miguel Ángel Rubio,11/03/1998,0.165,Real Valladolid,D,2,133,0,0,0,0.68,0,0.05+0.05,0.05+0.05,0,0.11,0.11,0.04,0.04,0,0.04,0.04,0.08,0.08,0,0
Javi Moyano,23/02/1986,0.11,Real Valladolid,D,2,103,0,0,0,0,0,0,0,0,0.06,0.06,0,0,0,0,0,0.05,0.05,0,0
Kiko Olivas,21/08/1988,1.1,Real Valladolid,D,5,167,0,0,0,0,0,0,0,0,0.63,0.63,0,0,0,0,0,0.34,0.34,1,0
Javi Sánchez,14/03/1997,3.08,Real Valladolid,D,16,922,0,0,0,0.29,0.29,0.09+0.09,0.09+0.09,0.08+0.08,0.47,0.43,0.01,0.01,0.01,0.02,0.02,0.05,0.04,3,0
Fede San Emeterio,16/03/1997,3.3,Real Valladolid,M,24,1465,0,0,0,0.18,0.25,0.10+0.10,0.10+0.10,0.08+0.08,1.5,1.42,0.01,0.01,0,0.01,0.01,0.09,0.09,7,0
Kike Pérez,14/02/1997,1.1,Real Valladolid,F M,24,1150,0,0,0,1.17,0.94,0.73+0.73,0.73+0.73,0.86+0.86,2.62,1.57,0.06,0.06,0.07,0.12,0.12,0.21,0.12,3,0
Luis Pérez,04/02/1995,0.99,Real Valladolid,D,22,1296,0,0,0,0.14,0.56,0.08+0.08,0.08+0.08,0.43+0.43,2.11,1.77,0.01,0.01,0.03,0.04,0.04,0.15,0.12,1,0
Kuki Zalazar,05/05/1998,0.275,Real Valladolid,S,2,28,0,0,1,0,3.21,0,0,0.02-0.98,0.02,0,0,0,0.05,0.05,0.05,0.05,0,0,0
Oriol Rey,25/02/1998,0.33,Real Valladolid,S,1,13,0,0,0,0,0,0,0,0,0.36,0.36,0,0,0,0,0,2.51,2.51,0,0
Sergio Benito,23/03/1999,0.22,Real Valladolid,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rafa Mir,18/06/1997,13.2,Huesca,F M,38,2881,13,11,1,3.75,0.28,15.11+2.11,12.88+1.88,0.79-0.21,13.07,2.04,0.47,0.4,0.02,0.5,0.43,0.41,0.06,2,0
Sandro Ramírez,09/07/1995,3.85,Huesca,F M,20,1301,6,6,1,2.14,0.69,2.41-3.59,2.41-3.59,0.51-0.49,4.14,2.15,0.17,0.17,0.04,0.2,0.2,0.29,0.15,2,0
Javi Ontiveros,09/09/1997,5.5,Huesca,F M,20,905,2,1,1,3.58,1.69,1.82-0.18,1.08+0.08,1.95+0.95,3.49,1.53,0.18,0.11,0.19,0.38,0.3,0.35,0.15,5,0
Dimitrios Siovas,16/09/1988,2.75,Huesca,D,36,3072,2,2,0,0.85,0.18,2.65+0.65,2.65+0.65,0.31+0.31,6.36,6.12,0.08,0.08,0.01,0.09,0.09,0.19,0.18,5,0
David Ferreiro,01/04/1988,1.1,Huesca,F M,37,2554,2,2,4,0.92,2.57,1.74-0.26,1.74-0.26,5.59+1.59,10.06,6.56,0.06,0.06,0.2,0.26,0.26,0.35,0.23,5,0
Shinji Okazaki,16/04/1986,1.1,Huesca,F M,25,1131,1,1,1,1.51,0.4,1.51+0.51,1.51+0.51,0.19-0.81,2.21,0.68,0.12,0.12,0.02,0.14,0.14,0.18,0.05,1,0
Pablo Maffeo,12/07/1997,3.85,Huesca,D M,25,1996,1,1,4,0.5,0.77,0.74-0.26,0.74-0.26,3.00-1.00,7.05,4.95,0.03,0.03,0.14,0.17,0.17,0.32,0.22,4,0
Mikel Rico,04/11/1984,0.33,Huesca,D M,32,2228,1,1,4,0.77,0.81,2.73+1.73,2.73+1.73,1.43-2.57,7.04,3.74,0.11,0.11,0.06,0.17,0.17,0.28,0.15,2,0
Borja,02/11/1990,1.65,Huesca,F M,21,1117,1,1,0,1.13,1.61,1.17+0.17,1.17+0.17,1.17+1.17,4.37,3.08,0.09,0.09,0.09,0.19,0.19,0.35,0.25,0,0
Jorge Pulido,08/04/1991,2.2,Huesca,D,33,2887,1,1,0,0.53,0.16,2.95+1.95,2.95+1.95,0.53+0.53,5.84,5.54,0.09,0.09,0.02,0.11,0.11,0.18,0.17,4,1
Javi Galán,19/11/1994,6.6,Huesca,D M,37,3072,1,1,2,0.26,1.23,0.18-0.82,0.18-0.82,4.11+2.11,8.76,5.91,0.01,0.01,0.12,0.13,0.13,0.26,0.17,5,0
Jaime Seoane,22/01/1997,3.3,Huesca,M,29,2055,1,1,1,1.01,0.48,1.01+0.01,1.01+0.01,1.09+0.09,5.57,4.23,0.04,0.04,0.05,0.09,0.09,0.24,0.19,5,0
Dani Escriche,24/03/1998,1.1,Huesca,F M,23,850,1,1,1,1.06,0.85,2.09+1.09,2.09+1.09,1.20+0.20,3.86,0.57,0.22,0.22,0.13,0.35,0.35,0.41,0.06,5,1
Gastón Silva,05/03/1994,1.32,Huesca,D,12,602,0,0,0,0,0.15,0,0,0.02+0.02,1.02,1,0,0,0,0,0,0.15,0.15,2,0
Andrés Fernández,17/12/1986,0.66,Huesca,GK,16,1440,0,0,0,0,0,0,0,0,1.96,1.96,0,0,0,0,0,0.12,0.12,0,0
Pedro López,01/11/1983,0.11,Huesca,D M,22,1048,0,0,1,0.26,0.6,0.14+0.14,0.14+0.14,1.23+0.23,2.65,1.58,0.01,0.01,0.11,0.12,0.12,0.23,0.14,2,0
Pedro Mosquera,21/04/1988,0.77,Huesca,M,27,2057,0,0,0,0.31,0.57,0.22+0.22,0.22+0.22,0.67+0.67,4.5,4.2,0.01,0.01,0.03,0.04,0.04,0.2,0.18,1,0
Luisinho,05/05/1985,0.22,Huesca,D,5,175,0,0,0,0.51,0.51,0.01+0.01,0.01+0.01,0.07+0.07,0.23,0.15,0.01,0.01,0.04,0.04,0.04,0.12,0.08,1,0
Pablo Insúa,09/09/1993,1.32,Huesca,D,20,1601,0,0,0,0.17,0.06,0.17+0.17,0.17+0.17,0.01+0.01,1.99,1.98,0.01,0.01,0,0.01,0.01,0.11,0.11,9,0
Juan Carlos,15/03/1991,1.1,Huesca,M,15,282,0,0,1,1.6,1.28,0.64+0.64,0.64+0.64,0.36-0.64,1.15,0.48,0.2,0.2,0.11,0.32,0.32,0.37,0.15,0,0
Eugeni,19/07/1994,0.88,Huesca,M,3,109,0,0,0,0,0.83,0,0,0.11+0.11,0.09,0.09,0,0,0.09,0.09,0.09,0.07,0.07,0,0
Álvaro Fernández,13/04/1998,4.4,Huesca,GK,22,1980,0,0,0,0.05,0.05,0.03+0.03,0.03+0.03,0.02+0.02,1.14,1.12,0,0,0,0,0,0.05,0.05,0,0
Sergio Gómez,04/09/2000,2.75,Huesca,D F M,29,738,0,0,1,1.1,1.71,0.73+0.73,0.73+0.73,0.89-0.11,2.2,1.12,0.09,0.09,0.11,0.2,0.2,0.27,0.14,1,0
Idrissa Doumbia,14/04/1998,3.85,Huesca,M,23,758,0,0,0,0.47,0.24,0.38+0.38,0.38+0.38,0.07+0.07,2.34,1.94,0.04,0.04,0.01,0.05,0.05,0.28,0.23,4,0
Joaquín Muñoz,10/03/1999,0.66,Huesca,S,3,39,0,0,0,0,2.31,0,0,0.01+0.01,0.01,0.01,0,0,0.03,0.03,0.03,0.03,0.03,0,0
Denis Vavro,10/04/1996,4.4,Huesca,D,11,619,0,0,0,1.02,0.15,0.15+0.15,0.15+0.15,0.03+0.03,0.79,0.73,0.02,0.02,0,0.03,0.03,0.11,0.11,1,0
Kelechi Nwakali,05/06/1998,1.1,Huesca,M,5,136,0,0,0,0,0.66,0,0,0.04+0.04,0.4,0.36,0,0,0.03,0.03,0.03,0.26,0.24,1,0
Youssef En-Nesyri,01/06/1997,44,Sevilla,F,38,2308,18,18,0,3,0.51,15.79-2.21,15.79-2.21,2.64+2.64,17.82,1.09,0.62,0.62,0.1,0.72,0.72,0.69,0.04,2,0
Lucas Ocampos,11/07/1994,44,Sevilla,F M,34,2658,5,1,4,2.34,1.12,10.78+5.78,7.06+6.06,6.15+2.15,14.07,5.13,0.36,0.24,0.21,0.57,0.45,0.48,0.17,3,0
Ivan Rakitic,10/03/1988,11,Sevilla,M,37,2245,4,2,2,1.6,1,4.98+0.98,3.49+1.49,1.47-0.53,10.22,6.69,0.2,0.14,0.06,0.26,0.2,0.41,0.27,4,0
Munir,01/09/1995,11,Sevilla,F M,24,831,4,4,2,3.36,1.19,4.33+0.33,4.33+0.33,1.42-0.58,5.49,2.06,0.47,0.47,0.15,0.62,0.62,0.59,0.22,2,0
Luuk de Jong,27/08/1990,11,Sevilla,F,34,1256,4,4,0,2.29,0.79,5.09+1.09,5.09+1.09,1.06+1.06,8.14,3.17,0.36,0.36,0.08,0.44,0.44,0.58,0.23,3,0
Fernando,25/07/1987,4.4,Sevilla,M,31,2545,3,3,4,0.21,0.67,1.40-1.60,1.40-1.60,3.36-0.64,11.56,8.88,0.05,0.05,0.12,0.17,0.17,0.41,0.31,6,0
Suso,19/11/1993,22,Sevilla,F M,34,2260,3,3,4,1.91,1.75,2.10-0.90,2.10-0.90,5.05+1.05,13.01,8.38,0.08,0.08,0.2,0.28,0.28,0.52,0.33,2,0
Alejandro Gomez,15/02/1988,9.9,Sevilla,F M,18,916,3,3,1,1.77,1.67,0.80-2.20,0.80-2.20,1.24+0.24,4.18,2.69,0.08,0.08,0.12,0.2,0.2,0.41,0.26,0,0
Jules Koundé,12/11/1998,66,Sevilla,D,34,2973,2,2,1,0.64,0.27,2.14+0.14,2.14+0.14,0.94-0.06,8.63,8.35,0.06,0.06,0.03,0.09,0.09,0.26,0.25,4,0
Franco Vázquez,22/02/1989,4.4,Sevilla,M,15,136,1,1,0,1.99,1.32,0.18-0.82,0.18-0.82,0.14+0.14,1.45,1.27,0.12,0.12,0.09,0.21,0.21,0.96,0.84,1,0
Sergio Escudero,02/09/1989,2.75,Sevilla,D,9,571,1,1,0,0.95,0.95,0.21-0.79,0.21-0.79,0.25+0.25,1.4,1.17,0.03,0.03,0.04,0.07,0.07,0.22,0.18,3,0
Joan Jordán,06/07/1994,33,Sevilla,M,35,2436,1,1,6,0.89,1.4,2.08+1.08,2.08+1.08,3.09-2.91,10.87,7.97,0.08,0.08,0.11,0.19,0.19,0.4,0.29,6,1
Diego Carlos,15/03/1993,49.5,Sevilla,D,33,2792,1,1,0,0.48,0.26,1.66+0.66,1.66+0.66,0.66+0.66,8.24,7.8,0.05,0.05,0.02,0.07,0.07,0.27,0.25,9,1
Bono,05/04/1991,19.8,Sevilla,GK,33,2970,1,1,0,0.03,0.03,0.52-0.48,0.52-0.48,0.02+0.02,3.99,3.97,0.02,0.02,0,0.02,0.02,0.12,0.12,3,0
Marcos Acuña,28/10/1991,16.5,Sevilla,D,30,2329,1,1,2,0.7,1.24,0.81-0.19,0.81-0.19,2.85+0.85,9.33,7.22,0.03,0.03,0.11,0.14,0.14,0.36,0.28,5,0
Jesús Navas,21/11/1985,3.3,Sevilla,D,34,2847,0,0,6,0.47,2.02,1.25+1.25,1.25+1.25,7.60+1.60,14.75,7.91,0.04,0.04,0.24,0.28,0.28,0.47,0.25,4,0
Carlos Fernández,22/05/1996,9.9,Sevilla,F,5,147,0,0,0,1.22,1.22,0.21+0.21,0.21+0.21,0.82+0.82,0.23,0.06,0.13,0.13,0.5,0.63,0.63,0.14,0.04,0,0
Aleix Vidal,21/08/1989,2.2,Sevilla,D,12,583,0,0,1,0.15,0.93,0.03+0.03,0.03+0.03,0.87-0.13,2.69,2.52,0,0,0.13,0.14,0.14,0.41,0.39,2,0
Sergi Gómez,28/03/1992,3.3,Sevilla,D,9,733,0,0,0,0.12,0.12,0.04+0.04,0.04+0.04,0.02+0.02,2.82,2.82,0.01,0.01,0,0.01,0.01,0.35,0.35,2,0
Óliver Torres,10/11/1994,14.3,Sevilla,F M,33,1398,0,0,3,0.64,1.74,1.06+1.06,1.06+1.06,1.97-1.03,6.68,4.91,0.07,0.07,0.13,0.19,0.19,0.43,0.32,2,0
Karim Rekik,02/12/1994,3.3,Sevilla,D,11,648,0,0,0,0.28,0.42,0.09+0.09,0.09+0.09,0.13+0.13,2.17,2.15,0.01,0.01,0.02,0.03,0.03,0.3,0.3,2,0
Óscar Rodríguez,28/06/1998,13.2,Sevilla,F M,20,489,0,0,0,1.84,2.02,0.38+0.38,0.38+0.38,0.87+0.87,2.13,1.22,0.07,0.07,0.16,0.23,0.23,0.39,0.22,1,0
Tomás Vaclik,29/03/1989,4.4,Sevilla,GK,5,450,0,0,0,0,0,0,0,0,0.47,0.47,0,0,0,0,0,0.09,0.09,0,0
Bryan Gil Salvatierra,11/02/2001,33,Sevilla,S,1,11,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,3.29,3.29,0,0
Nemanja Gudelj,16/11/1991,6.6,Sevilla,M,30,1006,0,0,0,0.81,0.18,0.27+0.27,0.27+0.27,0.05+0.05,3.59,3.45,0.02,0.02,0,0.03,0.03,0.32,0.31,8,0
Oussama Idrissi,26/02/1996,8.8,Sevilla,S,3,19,0,0,0,4.74,0,0.40+0.40,0.40+0.40,0,0.48,0.08,1.88,1.88,0,1.88,1.88,2.27,0.39,0,0
Carlos Soler,02/01/1997,44,Valencia,M,32,2745,11,4,8,1.21,1.48,9.41-1.59,2.72-1.28,5.28-2.72,9.75,5.72,0.31,0.09,0.17,0.48,0.26,0.32,0.19,7,0
Maxi Gómez,14/08/1996,27.5,Valencia,F,31,2716,7,7,1,1.79,0.43,6.65-0.35,6.65-0.35,1.05+0.05,7.76,1.04,0.22,0.22,0.03,0.26,0.26,0.26,0.03,5,1
Gonçalo Guedes,29/11/1996,27.5,Valencia,F M,31,2310,5,5,5,1.99,1.32,3.05-1.95,3.05-1.95,4.02-0.98,9.7,4.9,0.12,0.12,0.16,0.28,0.28,0.38,0.19,3,1
Manu Vallejo,14/02/1997,7.7,Valencia,F M,30,914,5,5,0,1.87,0.69,3.73-1.27,3.73-1.27,0.68+0.68,5.25,1.99,0.37,0.37,0.07,0.43,0.43,0.52,0.2,2,0
Gabriel,26/11/1990,16.5,Valencia,D,31,2716,4,4,1,0.5,0.2,0.94-3.06,0.94-3.06,0.61-0.39,7.35,6.74,0.03,0.03,0.02,0.05,0.05,0.24,0.22,6,0
Daniel Wass,31/05/1989,7.7,Valencia,D M,35,3008,4,3,1,1.14,1.17,3.10-0.90,2.36-0.64,1.76+0.76,8.84,5.89,0.09,0.07,0.05,0.15,0.12,0.26,0.18,8,0
Kevin Gameiro,09/05/1987,3.3,Valencia,F,27,1043,4,4,1,1.38,0.35,3.74-0.26,3.74-0.26,0.59-0.41,5.39,1.12,0.32,0.32,0.05,0.37,0.37,0.47,0.1,0,0
Toni Lato,21/11/1997,2.75,Valencia,D,15,719,1,1,0,0.25,0.38,0.79-0.21,0.79-0.21,0.29+0.29,1.21,1.05,0.1,0.1,0.04,0.14,0.14,0.15,0.13,3,0
José Gayá,25/05/1995,38.5,Valencia,D M,33,2850,1,1,7,0.73,1.14,1.94+0.94,1.94+0.94,4.32-2.68,8.85,4.23,0.06,0.06,0.14,0.2,0.2,0.28,0.13,6,0
Mouctar Diakhaby,19/12/1996,11,Valencia,D,26,2089,1,1,0,0.47,0.04,1.65+0.65,1.65+0.65,0.05+0.05,2.22,2.13,0.07,0.07,0,0.07,0.07,0.1,0.09,4,1
