Name,Birthday(DD/MM/YYYY),MarketValue,Team,Position,Appearances,Minutes,G,NPG,A,Sh90,KP90,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90,Y,R
Vasilios Zagaritis,04/05/2001,0.55,Parma Calcio,S,2,62,0,0,0,0,1.45,0,0,0.05+0.05,0.18,0.18,0,0,0.08,0.08,0.08,0.26,0.26,0,0
Henrikh Mkhitaryan,21/01/1989,16.5,Roma,F M,34,2752,13,12,10,2.68,1.57,12.42-0.58,11.66-0.34,8.95-1.05,28.59,10.1,0.41,0.38,0.29,0.7,0.67,0.93,0.33,2,0
Jordan Veretout,01/03/1993,36.3,Roma,M,29,2086,10,5,2,1.73,1.12,8.36-1.64,4.55-0.45,2.95+0.95,16.56,11.91,0.36,0.2,0.13,0.49,0.32,0.71,0.51,4,0
Borja Mayoral,05/04/1997,15.4,Roma,F M,31,1544,10,10,2,2.27,1.34,7.81-2.19,7.81-2.19,2.11+0.11,11.53,3.75,0.46,0.46,0.12,0.58,0.58,0.67,0.22,1,0
Edin Dzeko,17/03/1986,4.4,Roma,F,27,1838,7,7,3,3.43,1.42,14.25+7.25,13.49+6.49,2.37-0.63,17.42,5.7,0.7,0.66,0.12,0.81,0.78,0.85,0.28,2,0
Lorenzo Pellegrini,19/06/1996,44,Roma,M,34,2623,7,6,6,2.4,2.23,6.71-0.29,5.95-0.05,7.68+1.68,17.72,9.43,0.23,0.2,0.26,0.49,0.47,0.61,0.32,10,0
Pedro,28/07/1987,5.5,Roma,M,27,1607,5,5,2,2.41,1.57,4.99-0.01,4.99-0.01,3.38+1.38,12.27,5.15,0.28,0.28,0.19,0.47,0.47,0.69,0.29,3,1
Gianluca Mancini,17/04/1996,33,Roma,D,33,2857,4,4,2,0.88,0.25,2.67-1.33,2.67-1.33,1.01-0.99,11.49,10.01,0.08,0.08,0.03,0.12,0.12,0.36,0.32,10,0
Leonardo Spinazzola,25/03/1993,28.6,Roma,D,27,2137,2,2,4,0.93,1.56,2.18+0.18,2.18+0.18,6.56+2.56,14.65,6.96,0.09,0.09,0.28,0.37,0.37,0.62,0.29,0,0
Carles Pérez,16/02/1998,8.8,Roma,F M,21,742,2,2,1,2.79,1.82,2.88+0.88,2.88+0.88,1.30+0.30,5.88,2.46,0.35,0.35,0.16,0.51,0.51,0.71,0.3,0,0
Federico Fazio,17/03/1987,0.88,Roma,D,6,409,1,1,0,0.66,0.22,0.07-0.93,0.07-0.93,0.04+0.04,1.02,1.02,0.02,0.02,0.01,0.03,0.03,0.22,0.22,2,0
Bryan Cristante,03/03/1995,19.8,Roma,D M,34,2142,1,1,3,1.18,0.67,2.37+1.37,2.37+1.37,1.74-1.26,12.02,8.87,0.1,0.1,0.07,0.17,0.17,0.51,0.37,8,0
Stephan El Shaarawy,27/10/1992,7.7,Roma,M,10,564,1,1,1,2.55,2.71,1.44+0.44,1.44+0.44,1.20+0.20,4.65,2.2,0.23,0.23,0.19,0.42,0.42,0.74,0.35,1,0
Amadou Diawara,17/07/1997,15.4,Roma,M,18,646,1,1,0,0.98,0.14,0.93-0.07,0.93-0.07,0.29+0.29,3.43,2.5,0.13,0.13,0.04,0.17,0.17,0.48,0.35,2,1
Bruno Peres,01/03/1990,2.75,Roma,D M,30,1402,1,1,2,0.77,1.8,1.25+0.25,1.25+0.25,4.32+2.32,9.77,6.73,0.08,0.08,0.28,0.36,0.36,0.63,0.43,6,0
Marash Kumbulla,08/02/2000,27.5,Roma,D,21,1368,1,1,0,0.39,0.26,0.85-0.15,0.85-0.15,0.46+0.46,5.46,5.02,0.06,0.06,0.03,0.09,0.09,0.36,0.33,8,0
Rick Karsdorp,11/02/1995,13.2,Roma,D,34,2552,1,1,6,0.46,0.92,1.18+0.18,1.18+0.18,5.35-0.65,15.12,10.56,0.04,0.04,0.19,0.23,0.23,0.53,0.37,2,0
Chris Smalling,22/11/1989,13.2,Roma,D,16,1102,0,0,1,0.57,0.16,0.30+0.30,0.30+0.30,0.88-0.12,5.43,5.43,0.02,0.02,0.07,0.1,0.1,0.44,0.44,3,0
Juan Jesus,10/06/1991,2.2,Roma,S,5,150,0,0,0,0,0,0,0,0,0.84,0.84,0,0,0,0,0,0.5,0.5,0,0
Davide Santon,02/01/1991,2.2,Roma,D,10,592,0,0,1,0.76,0.76,0.50+0.50,0.50+0.50,0.86-0.14,2.91,2.09,0.08,0.08,0.13,0.21,0.21,0.44,0.32,3,0
Antonio Mirante,08/07/1983,1.1,Roma,GK,13,1156,0,0,0,0,0,0,0,0,2.03,2.03,0,0,0,0,0,0.16,0.16,2,0
Pau López,13/12/1994,11,Roma,GK,21,1814,0,0,0,0,0,0,0,0,4.28,4.28,0,0,0,0,0,0.21,0.21,0,0
Javier Pastore,20/06/1989,1.65,Roma,S,5,72,0,0,0,0,5,0,0,0.74+0.74,1.21,0.82,0,0,0.93,0.93,0.93,1.51,1.02,0,0
Gonzalo Villar,23/03/1998,16.5,Roma,M,33,1855,0,0,1,0.49,0.39,0.54+0.54,0.54+0.54,0.66-0.34,10.3,9.29,0.03,0.03,0.03,0.06,0.06,0.5,0.45,7,0
Justin Kluivert,05/05/1999,15.4,Roma,S,2,15,0,0,0,6,0,0.01+0.01,0.01+0.01,0,0,0,0.08,0.08,0,0.08,0.08,0,0,0,0
Daniel Fuzato,04/07/1997,0.88,Roma,GK,5,450,0,0,0,0,0,0,0,0,0.35,0.35,0,0,0,0,0,0.07,0.07,0,0
Ibañez,23/11/1998,27.5,Roma,D,30,2405,0,0,1,0.6,0.49,1.11+1.11,1.11+1.11,1.74+0.74,12.24,11.54,0.04,0.04,0.07,0.11,0.11,0.46,0.43,5,1
Riccardo Calafiori,19/05/2002,2.75,Roma,D,3,66,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0,0.06,0.06,2,0
Ebrima Darboe,06/06/2001,2.2,Roma,M,5,330,0,0,0,0.82,0.55,0.07+0.07,0.07+0.07,0.03+0.03,0.9,0.84,0.02,0.02,0.01,0.03,0.03,0.24,0.23,2,0
Nicola Zalewski,23/01/2002,0.99,Roma,S,1,8,0,0,1,0,11.25,0,0,0.08-0.92,0.08,0,0,0,0.87,0.87,0.87,0.87,0,0,0
Bryan Reynolds,28/06/2001,6.6,Roma,D,5,283,0,0,0,0,0.32,0,0,0.03+0.03,0.93,0.91,0,0,0.01,0.01,0.01,0.3,0.29,0,0
Edoardo Bove,16/05/2002,0.33,Roma,S,1,8,0,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0.87,0.87,0,0
Fabio Quagliarella,31/01/1983,1.1,Sampdoria,F,33,2216,13,11,1,3.37,0.77,11.09-1.91,8.81-2.19,1.41+0.41,10.01,1.17,0.45,0.36,0.06,0.51,0.41,0.41,0.05,1,0
Keita,08/03/1995,8.8,Sampdoria,F,25,1194,7,7,1,3.32,1.58,6.29-0.71,6.29-0.71,2.73+1.73,6.94,0.87,0.47,0.47,0.21,0.68,0.68,0.52,0.07,4,1
Jakub Jankto,19/01/1996,12.1,Sampdoria,M,35,2439,6,6,3,1.44,1.11,4.88-1.12,4.88-1.12,3.03+0.03,9.96,2.91,0.18,0.18,0.11,0.29,0.29,0.37,0.11,6,0
Antonio Candreva,28/02/1987,2.75,Sampdoria,F M,35,2517,5,3,8,2.04,2.22,4.78-0.22,3.26+0.26,6.04-1.96,9.04,4.01,0.17,0.12,0.22,0.39,0.33,0.32,0.14,1,0
Manolo Gabbiadini,26/11/1991,5.5,Sampdoria,F,16,879,3,2,2,2.97,1.13,2.69-0.31,1.93-0.07,1.78-0.22,5.18,2,0.28,0.2,0.18,0.46,0.38,0.53,0.2,1,0
Valerio Verre,11/01/1994,3.85,Sampdoria,M,27,994,3,3,3,2.17,1.72,2.11-0.89,2.11-0.89,1.85-1.15,6.06,2.7,0.19,0.19,0.17,0.36,0.36,0.55,0.24,3,0
Morten Thorsby,05/05/1996,7.7,Sampdoria,M,33,2647,3,3,1,0.75,0.61,2.76-0.24,2.76-0.24,1.02+0.02,6.6,4.01,0.09,0.09,0.03,0.13,0.13,0.22,0.14,10,0
Albin Ekdal,28/07/1989,3.3,Sampdoria,M,32,2301,2,2,1,0.55,0.43,0.86-1.14,0.86-1.14,0.97-0.03,4.92,3.85,0.03,0.03,0.04,0.07,0.07,0.19,0.15,9,0
Omar Colley,24/10/1992,6.6,Sampdoria,D,29,2591,2,2,0,0.42,0.07,1.44-0.56,1.44-0.56,0.08+0.08,4.17,4.12,0.05,0.05,0,0.05,0.05,0.14,0.14,6,0
Mikkel Damsgaard,03/07/2000,14.3,Sampdoria,D F M,35,1773,2,2,4,1.27,1.27,3.34+1.34,3.34+1.34,2.12-1.88,7.31,3.92,0.17,0.17,0.11,0.28,0.28,0.37,0.2,3,0
Maya Yoshida,24/08/1988,3.52,Sampdoria,D,32,2275,1,1,2,0.44,0.24,1.54+0.54,1.54+0.54,0.70-1.30,3.83,3.69,0.06,0.06,0.03,0.09,0.09,0.15,0.15,5,0
Lorenzo Tonelli,17/01/1990,2.2,Sampdoria,D,23,1787,1,1,0,0.65,0,2.16+1.16,2.16+1.16,0,2.52,2.46,0.11,0.11,0,0.11,0.11,0.13,0.12,11,0
Bartosz Bereszynski,12/07/1992,6.6,Sampdoria,D,31,2602,1,1,0,0.1,0.31,0.17-0.83,0.17-0.83,0.84+0.84,5.9,5.28,0.01,0.01,0.03,0.04,0.04,0.2,0.18,2,0
Adrien Silva,15/03/1989,3.3,Sampdoria,M,24,1612,1,1,1,0.33,0.56,0.47-0.53,0.47-0.53,0.88-0.12,5.02,3.93,0.03,0.03,0.05,0.08,0.08,0.28,0.22,6,1
Tommaso Augello,30/08/1994,4.4,Sampdoria,D M,37,3225,1,1,3,0.22,0.84,0.32-0.68,0.32-0.68,4.01+1.01,7.99,5.78,0.01,0.01,0.11,0.12,0.12,0.22,0.16,2,1
Ernesto Torregrossa,28/06/1992,6.05,Sampdoria,F,6,164,1,1,0,2.2,1.65,0.46-0.54,0.46-0.54,0.17+0.17,0.35,0.09,0.25,0.25,0.09,0.35,0.35,0.19,0.05,0,0
Gastón Ramírez,02/12/1990,3.85,Sampdoria,F M,25,954,0,0,4,1.13,1.98,0.79+0.79,0.79+0.79,2.45-1.55,4.22,2.59,0.07,0.07,0.23,0.31,0.31,0.4,0.24,5,0
Vasco Regini,09/09/1990,0.44,Sampdoria,D,3,85,0,0,0,0,1.06,0,0,0.04+0.04,0.04,0,0,0,0.05,0.05,0.05,0.05,0,0,0
Emil Audero,18/01/1997,15.4,Sampdoria,GK,37,3330,0,0,1,0,0.03,0,0,0.27-0.73,1.83,1.55,0,0,0.01,0.01,0.01,0.05,0.04,0,0
Alex Ferrari,01/07/1994,1.98,Sampdoria,D,12,882,0,0,1,0,0.41,0,0,0.64-0.36,2.39,1.92,0,0,0.07,0.07,0.07,0.24,0.2,3,0
Fabio Depaoli,24/04/1997,3.85,Sampdoria,M,2,76,0,0,0,2.37,1.18,0.09+0.09,0.09+0.09,0.08+0.08,0.13,0,0.1,0.1,0.09,0.19,0.19,0.15,0,0,0
Antonio La Gumina,06/03/1996,2,Sampdoria,F,9,337,0,0,0,2.67,0.27,0.67+0.67,0.67+0.67,0.04+0.04,0.72,0.11,0.18,0.18,0.01,0.19,0.19,0.19,0.03,0,0
Federico Bonazzoli,21/05/1997,4,Sampdoria,F,2,134,0,0,1,2.69,1.34,0.21+0.21,0.21+0.21,0.67-0.33,0.88,0,0.14,0.14,0.45,0.59,0.59,0.59,0,0,0
Mehdi Leris,23/05/1998,1.5,Sampdoria,D M,20,356,0,0,0,0.51,2.02,0.08+0.08,0.08+0.08,0.53+0.53,1.66,1.44,0.02,0.02,0.14,0.16,0.16,0.42,0.36,1,0
Karlo Letica,11/02/1997,0.7,Sampdoria,GK,1,90,0,0,0,0,0,0,0,0,0.31,0.31,0,0,0,0,0,0.31,0.31,0,0
Kristoffer Askildsen,09/01/2001,1,Sampdoria,S,6,83,0,0,0,1.08,0,0.01+0.01,0.01+0.01,0,0.17,0.15,0.01,0.01,0,0.01,0.01,0.18,0.17,2,0
Antonio Palumbo,06/08/1996,0.65,Sampdoria,S,1,5,0,0,0,18,0,0.03+0.03,0.03+0.03,0,0.03,0,0.49,0.49,0,0.49,0.49,0.49,0,0,0
Domenico Berardi,01/08/1994,35,Sassuolo,D F M,30,2494,17,10,7,4.08,2.09,14.49-2.51,8.40-1.60,6.10-0.90,19.32,7.61,0.52,0.3,0.22,0.74,0.52,0.7,0.27,4,0
Francesco Caputo,06/08/1987,5,Sassuolo,F,25,1703,11,8,5,2.27,0.9,10.66-0.34,8.38+0.38,2.44-2.56,11.61,2.23,0.56,0.44,0.13,0.69,0.57,0.61,0.12,1,0
Giacomo Raspadori,18/02/2000,15,Sassuolo,F M,27,1224,6,6,0,1.76,1.91,5.09-0.91,5.09-0.91,2.29+2.29,8.9,2.24,0.37,0.37,0.17,0.54,0.54,0.65,0.16,1,0
Filip Djuricic,30/01/1992,9,Sassuolo,F M,32,2127,5,4,4,2.33,2.33,6.80+1.80,6.04+2.04,6.25+2.25,14.9,5.05,0.29,0.26,0.26,0.55,0.52,0.63,0.21,5,0
Hamed Junior Traore,16/02/2000,20,Sassuolo,F M,35,1786,5,5,2,2.12,1.71,4.42-0.58,4.42-0.58,3.89+1.89,10.89,4.61,0.22,0.22,0.2,0.42,0.42,0.55,0.23,6,0
Manuel Locatelli,08/01/1998,35,Sassuolo,M,34,2887,4,2,2,1.31,1.15,3.50-0.50,1.98-0.02,3.23+1.23,14.76,11.36,0.11,0.06,0.1,0.21,0.16,0.46,0.35,9,0
Jeremie Boga,03/01/1997,20,Sassuolo,M,27,1785,4,4,2,1.61,0.55,4.48+0.48,4.48+0.48,1.15-0.85,7.51,2.89,0.23,0.23,0.06,0.28,0.28,0.38,0.15,0,0
Gregoire Defrel,17/06/1991,5,Sassuolo,F M,28,1340,3,3,3,1.48,1.28,2.32-0.68,2.32-0.68,1.01-1.99,6.3,3.73,0.16,0.16,0.07,0.22,0.22,0.42,0.25,1,0
Vlad Chiriches,14/11/1989,3.5,Sassuolo,D,24,1859,2,2,1,0.58,0.39,0.98-1.02,0.98-1.02,0.44-0.56,7.56,7.19,0.05,0.05,0.02,0.07,0.07,0.37,0.35,6,0
Maxime Lopez,04/12/1997,10,Sassuolo,M,29,1876,2,2,0,0.48,0.96,1.57-0.43,1.57-0.43,1.08+1.08,9.2,7.81,0.08,0.08,0.05,0.13,0.13,0.44,0.37,7,0
Mehdi Bourabia,07/08/1991,2.3,Sassuolo,M,15,502,1,1,0,1.61,0.36,0.37-0.63,0.37-0.63,0.11+0.11,2.17,1.98,0.07,0.07,0.02,0.09,0.09,0.39,0.36,2,0
Georgios Kyriakopoulos,05/02/1996,4.5,Sassuolo,D M,23,1455,1,1,0,1.48,0.93,1.66+0.66,1.66+0.66,1.39+1.39,5.23,2.64,0.1,0.1,0.09,0.19,0.19,0.32,0.16,1,1
Jeremy Toljan,08/08/1994,5,Sassuolo,D M,26,1491,0,0,1,0.3,0.85,0.37+0.37,0.37+0.37,0.88-0.12,6.09,5.3,0.02,0.02,0.05,0.08,0.08,0.37,0.32,2,0
Kaan Ayhan,10/11/1994,6,Sassuolo,D,19,769,0,0,0,0.59,0.23,0.45+0.45,0.45+0.45,0.07+0.07,3.01,3.01,0.05,0.05,0.01,0.06,0.06,0.35,0.35,2,0
Pedro Obiang,27/03/1992,5,Sassuolo,M,33,1458,0,0,1,0.99,0.74,0.55+0.55,0.55+0.55,1.03+0.03,5.4,4.11,0.03,0.03,0.06,0.1,0.1,0.33,0.25,4,1
Gianmarco Ferrari,15/05/1992,12,Sassuolo,D,34,3013,0,0,4,0.75,0.42,1.72+1.72,1.72+1.72,1.66-2.34,10.24,9.22,0.05,0.05,0.05,0.1,0.1,0.31,0.28,7,0
Andrea Consigli,27/01/1987,3,Sassuolo,GK,37,3330,0,0,0,0,0,0,0,0,4.48,4.48,0,0,0,0,0,0.12,0.12,1,0
Federico Peluso,20/01/1984,0.4,Sassuolo,D,7,200,0,0,0,0,0,0,0,0,1.28,1.28,0,0,0,0,0,0.57,0.57,1,0
Francesco Magnanelli,12/11/1984,0.4,Sassuolo,M,10,456,0,0,0,0.39,0.79,0.04+0.04,0.04+0.04,0.21+0.21,2.11,2,0.01,0.01,0.04,0.05,0.05,0.42,0.39,2,0
Federico Ricci,27/05/1994,0.9,Sassuolo,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gianluca Pegolo,25/03/1981,0.1,Sassuolo,GK,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas Haraslin,26/05/1996,1.3,Sassuolo,M,14,317,0,0,0,3.41,2.56,0.82+0.82,0.82+0.82,0.58+0.58,1.29,0.09,0.23,0.23,0.16,0.4,0.4,0.37,0.02,1,1
Marlon Santos,07/09/1995,6.5,Sassuolo,D M,24,1735,0,0,0,0.21,0.05,0.20+0.20,0.20+0.20,0.06+0.06,5.55,5.43,0.01,0.01,0,0.01,0.01,0.29,0.28,4,1
Nicolás Schiappacase,12/01/1999,0.88,Sassuolo,S,1,13,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0.35,0.35,0,0
Rogerio,13/01/1998,6.6,Sassuolo,D,28,1881,0,0,1,0.77,0.57,0.45+0.45,0.45+0.45,1.59+0.59,7.62,6.33,0.02,0.02,0.08,0.1,0.1,0.36,0.3,4,0
Mert Müldür,03/04/1999,9.9,Sassuolo,D,28,1680,0,0,0,0.8,0.48,0.69+0.69,0.69+0.69,0.63+0.63,4.31,3.56,0.04,0.04,0.03,0.07,0.07,0.23,0.19,2,0
Brian Oddei,18/09/2002,1.1,Sassuolo,S,5,33,0,0,2,5.45,5.45,0.15+0.15,0.15+0.15,0.97-1.03,1.14,0.02,0.41,0.41,2.63,3.04,3.04,3.1,0.06,0,0
Isaac Karamoko,26/05/2002,0.165,Sassuolo,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M'Bala Nzola,18/08/1996,4.4,Spezia,F,25,1900,11,7,3,2.13,1.04,9.38-1.62,6.33-0.67,2.41-0.59,10.1,2.79,0.44,0.3,0.11,0.56,0.41,0.48,0.13,5,0
Daniele Verde,20/06/1996,1.65,Spezia,F,21,992,6,6,1,2.99,0.91,3.34-2.66,3.34-2.66,2.11+1.11,5.94,1.12,0.3,0.3,0.19,0.49,0.49,0.54,0.1,0,0
Tommaso Pobega,15/07/1999,6.6,Spezia,M,20,1269,6,6,0,1.56,0.5,3.65-2.35,3.65-2.35,0.34+0.34,4.25,1.53,0.26,0.26,0.02,0.28,0.28,0.3,0.11,6,0
Roberto Piccoli,27/01/2001,3.3,Spezia,F,20,693,5,5,0,1.95,0.39,5.04+0.04,5.04+0.04,0.50+0.50,6.21,0.67,0.65,0.65,0.07,0.72,0.72,0.81,0.09,0,0
Diego Farias,10/05/1990,2.75,Spezia,F,29,1500,4,4,2,1.92,1.92,2.99-1.01,2.99-1.01,4.02+2.02,8.72,3.81,0.18,0.18,0.24,0.42,0.42,0.52,0.23,5,0
Emmanuel Gyasi,11/01/1994,2.75,Spezia,F,37,2869,4,4,6,0.91,0.88,5.12+1.12,5.12+1.12,4.34-1.66,12.61,4.78,0.16,0.16,0.14,0.3,0.3,0.4,0.15,4,0
Martin Erlic,24/01/1998,3.3,Spezia,D,27,1786,3,3,1,0.45,0.05,1.45-1.55,1.45-1.55,0.49-0.51,2.89,2.88,0.07,0.07,0.02,0.1,0.1,0.15,0.15,6,0
Andrej Galabinov,13/11/1988,0.77,Spezia,F,12,411,3,3,1,1.75,0.66,2.96-0.04,2.20-0.80,0.24-0.76,2.78,0.45,0.65,0.48,0.05,0.7,0.54,0.61,0.1,0,0
Giulio Maggiore,12/03/1998,8.25,Spezia,M,33,2231,3,3,1,1.61,0.52,5.06+2.06,5.06+2.06,1.89+0.89,9.44,4.31,0.2,0.2,0.08,0.28,0.28,0.38,0.17,3,0
Riccardo Saponara,21/12/1991,1.87,Spezia,F M,9,394,2,2,0,2.28,0.91,1.18-0.82,1.18-0.82,0.68+0.68,2.53,0.84,0.27,0.27,0.16,0.43,0.43,0.58,0.19,0,1
Claudio Terzi,19/06/1984,0.33,Spezia,D,25,1880,1,1,1,0.24,0.24,0.63-0.37,0.63-0.37,0.72-0.28,3.18,2.89,0.03,0.03,0.03,0.06,0.06,0.15,0.14,7,1
Julian Chabot,12/02/1998,3.3,Spezia,D,25,1651,1,1,1,0.49,0.27,0.83-0.17,0.83-0.17,0.69-0.31,3.35,3.24,0.05,0.05,0.04,0.08,0.08,0.18,0.18,9,1
Kevin Agudelo,14/11/1998,3.85,Spezia,F,29,1349,1,1,2,1.27,0.8,1.29+0.29,1.29+0.29,1.20-0.80,4.6,2.2,0.09,0.09,0.08,0.17,0.17,0.31,0.15,4,0
Simone Bastoni,05/11/1996,3.3,Spezia,D,22,1538,1,1,6,1.23,1.7,1.20+0.20,1.20+0.20,2.63-3.37,5.45,2.76,0.07,0.07,0.15,0.22,0.22,0.32,0.16,7,0
Ardian Ismajli,30/09/1996,2.75,Spezia,D,17,1294,1,1,1,0.42,0.14,0.67-0.33,0.67-0.33,0.64-0.36,2.26,2.15,0.05,0.05,0.04,0.09,0.09,0.16,0.15,1,1
Jacopo Sala,05/12/1991,0.55,Spezia,D,6,383,0,0,0,0,0.7,0,0,0.84+0.84,1.27,0.43,0,0,0.2,0.2,0.2,0.3,0.1,1,0
Rafael,03/03/1982,0.22,Spezia,GK,3,205,0,0,1,0,0.44,0,0,0.31-0.69,0.43,0.12,0,0,0.14,0.14,0.14,0.19,0.05,0,0
Cristian Dell'Orco,10/02/1994,0.66,Spezia,D,8,259,0,0,0,0.35,0,0.08+0.08,0.08+0.08,0,0.7,0.62,0.03,0.03,0,0.03,0.03,0.24,0.22,0,0
Federico Mattiello,14/07/1995,0.825,Spezia,S,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riccardo Marchizza,26/03/1998,1.65,Spezia,D,24,1557,0,0,2,0.4,0.87,0.45+0.45,0.45+0.45,1.23-0.77,3.04,2.13,0.03,0.03,0.07,0.1,0.1,0.18,0.12,4,0
Alessandro Deiola,01/08/1995,1.1,Spezia,M,12,349,0,0,0,1.29,2.32,0.24+0.24,0.24+0.24,0.61+0.61,1.09,0.81,0.06,0.06,0.16,0.22,0.22,0.28,0.21,1,0
Elio Capradossi,11/03/1996,0.99,Spezia,D,1,90,0,0,0,1,0,0.11+0.11,0.11+0.11,0,0,0,0.11,0.11,0,0.11,0.11,0,0,0,0
Luca Mora,10/05/1988,0.385,Spezia,M,4,101,0,0,0,0.89,0,0.10+0.10,0.10+0.10,0,0.14,0.04,0.09,0.09,0,0.09,0.09,0.12,0.03,0,0
Ivan Provedel,17/03/1994,2.75,Spezia,GK,29,2610,0,0,0,0,0,0,0,0,1.47,1.47,0,0,0,0,0,0.05,0.05,1,0
Lucien Agoume,09/02/2002,5.5,Spezia,M,12,799,0,0,0,0.23,0.23,0.11+0.11,0.11+0.11,0.10+0.10,1.48,1.33,0.01,0.01,0.01,0.02,0.02,0.17,0.15,2,0
Jeroen Zoet,06/01/1991,2.2,Spezia,GK,7,605,0,0,0,0,0,0,0,0,0.64,0.64,0,0,0,0,0,0.09,0.09,1,0
Juan Ramos,01/09/1996,0.33,Spezia,D,6,288,0,0,0,0.31,1.25,0.02+0.02,0.02+0.02,0.22+0.22,1.01,0.92,0,0,0.07,0.07,0.07,0.32,0.29,1,0
Paolo Bartolomei,22/08/1989,0.605,Spezia,M,6,321,0,0,1,1.12,1.4,0.13+0.13,0.13+0.13,0.27-0.73,0.5,0.27,0.04,0.04,0.08,0.11,0.11,0.14,0.07,1,0
Matteo Ricci,27/05/1994,3.85,Spezia,M,29,2244,0,0,2,0.84,0.88,0.88+0.88,0.88+0.88,1.93-0.07,6.97,5.75,0.04,0.04,0.08,0.11,0.11,0.28,0.23,5,0
Salvador Ferrer,21/01/1998,1.43,Spezia,D,18,1183,0,0,1,0.23,1.07,0.10+0.10,0.10+0.10,1.09+0.09,3.8,3.04,0.01,0.01,0.08,0.09,0.09,0.29,0.23,4,0
Luca Vignali,11/01/1996,1.1,Spezia,D,21,1602,0,0,0,0.22,0.56,0.13+0.13,0.13+0.13,0.70+0.70,2.46,1.84,0.01,0.01,0.04,0.05,0.05,0.14,0.1,4,1
Gennaro Acampora,29/03/1994,0.44,Spezia,F M,14,420,0,0,0,1.93,0.21,0.26+0.26,0.26+0.26,0.01+0.01,1.29,1.11,0.06,0.06,0,0.06,0.06,0.28,0.24,2,0
Nahuel Estévez,14/11/1995,2.2,Spezia,M,27,1781,0,0,3,1.31,1.41,2.05+2.05,2.05+2.05,2.43-0.57,6.81,3.99,0.1,0.1,0.12,0.23,0.23,0.34,0.2,7,0
Léo Sena,31/12/1995,2.2,Spezia,M,16,869,0,0,0,0.21,0.21,0.04+0.04,0.04+0.04,0.15+0.15,4.89,4.72,0,0,0.02,0.02,0.02,0.51,0.49,0,0
Giuseppe Mastinu,09/10/1991,0.33,Spezia,S,3,31,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.07,0.07,0,0
Andrea Belotti,20/12/1993,38.5,Torino,F,35,2915,13,9,6,3.27,1.17,13.57+0.57,9.76+0.76,7.07+1.07,16.29,1.81,0.42,0.3,0.22,0.64,0.52,0.5,0.06,4,0
Simone Zaza,25/06/1991,3.3,Torino,F,29,1472,6,6,0,3.49,0.79,8.16+2.16,8.16+2.16,1.56+1.56,9.99,2.1,0.5,0.5,0.1,0.59,0.59,0.61,0.13,4,0
Antonio Sanabria,04/03/1996,8.25,Torino,F,14,986,5,5,1,1.83,0.64,3.27-1.73,3.27-1.73,0.56-0.44,4.62,1.44,0.3,0.3,0.05,0.35,0.35,0.42,0.13,2,0
Bremer,18/03/1997,11,Torino,D,33,2939,5,5,0,0.8,0.21,2.95-2.05,2.95-2.05,0.30+0.30,7.47,7.02,0.09,0.09,0.01,0.1,0.1,0.23,0.22,2,0
Sasa Lukic,13/08/1996,5.5,Torino,M,32,2116,3,3,0,0.81,0.98,1.95-1.05,1.95-1.05,1.27+1.27,5.52,3.24,0.08,0.08,0.05,0.14,0.14,0.23,0.14,4,0
Rolando Mandragora,29/06/1997,15.4,Torino,M,17,1528,3,3,1,1.53,0.88,2.37-0.63,2.37-0.63,0.47-0.53,5.71,3.37,0.14,0.14,0.03,0.17,0.17,0.34,0.2,3,1
Armando Izzo,02/03/1992,11,Torino,D,25,2025,2,2,0,0.62,0.13,0.83-1.17,0.83-1.17,0.17+0.17,4.84,4.58,0.04,0.04,0.01,0.04,0.04,0.22,0.2,3,0
Federico Bonazzoli,21/05/1997,4.4,Torino,F,20,527,2,2,2,3.59,0.51,1.50-0.50,1.50-0.50,0.68-1.32,4.15,2.48,0.26,0.26,0.12,0.37,0.37,0.71,0.42,2,0
Mergim Vojvoda,01/02/1995,5.5,Torino,D M,24,1360,2,2,2,0.4,0.53,1.17-0.83,1.17-0.83,0.84-1.16,3.86,2.38,0.08,0.08,0.06,0.13,0.13,0.26,0.16,4,0
Tomás Rincón,13/01/1988,2.2,Torino,M,36,2881,1,1,1,0.69,0.44,1.36+0.36,1.36+0.36,1.78+0.78,10.57,8.19,0.04,0.04,0.06,0.1,0.1,0.33,0.26,8,1
Karol Linetty,02/02/1995,6.6,Torino,M,27,1846,1,1,0,0.34,0.73,1.05+0.05,1.05+0.05,1.12+1.12,5.75,3.75,0.05,0.05,0.05,0.11,0.11,0.28,0.18,5,0
