Name,Birthday(DD/MM/YYYY),MarketValue,Team,Position,Appearances,Minutes,G,NPG,A,Sh90,KP90,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90,Y,R
Loïck Landre,05/05/1992,1.65,Nimes,D,20,1627,1,1,0,0.5,0.06,2.15+1.15,2.15+1.15,0.02+0.02,5.67,5.45,0.12,0.12,0,0.12,0.12,0.31,0.3,2,1
Adrián Cubas,22/05/1996,3.85,Nimes,M,27,2270,1,1,0,0.44,0.4,0.35-0.65,0.35-0.65,0.52+0.52,5.71,5.42,0.01,0.01,0.02,0.03,0.03,0.23,0.21,4,1
Kévin Denkey,30/11/2000,2.42,Nimes,F,10,526,1,1,1,3.08,1.03,1.81+0.81,1.81+0.81,0.70-0.30,2.32,0.12,0.31,0.31,0.12,0.43,0.43,0.4,0.02,3,0
Lamine Fomba,26/01/1998,3.85,Nimes,M,32,2176,1,1,1,0.99,0.74,2.78+1.78,2.78+1.78,1.01+0.01,6.24,3.84,0.11,0.11,0.04,0.16,0.16,0.26,0.16,8,0
Pablo Martinez,21/02/1989,1.1,Nimes,D,7,545,0,0,1,0,0.33,0,0,0.02-0.98,0.44,0.42,0,0,0,0,0,0.07,0.07,1,0
Nolan Roux,01/03/1988,0.88,Nimes,F,19,646,0,0,0,1.39,0.56,0.37+0.37,0.37+0.37,0.57+0.57,1.22,0.39,0.05,0.05,0.08,0.13,0.13,0.17,0.05,2,0
Baptiste Reynet,28/10/1990,2.2,Nimes,GK,38,3420,0,0,0,0.05,0.08,0.06+0.06,0.06+0.06,0.28+0.28,2.22,1.94,0,0,0.01,0.01,0.01,0.06,0.05,3,0
Patrick Burner,11/04/1996,2.2,Nimes,D,22,1297,0,0,0,0.42,0.69,0.23+0.23,0.23+0.23,0.37+0.37,2.74,2.22,0.02,0.02,0.03,0.04,0.04,0.19,0.15,0,0
Sami Benamar,02/03/1998,0.385,Nimes,S,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane Alakouch,29/07/1998,2.2,Nimes,D,22,1530,0,0,2,0.29,0.29,0.20+0.20,0.20+0.20,1.42-0.58,3.12,1.74,0.01,0.01,0.08,0.09,0.09,0.18,0.1,4,0
Anthony Briancon,28/11/1994,2.75,Nimes,D,16,1220,0,0,0,0.37,0.3,0.39+0.39,0.39+0.39,0.14+0.14,3.58,3.42,0.03,0.03,0.01,0.04,0.04,0.26,0.25,4,0
Florian Miguel,01/09/1996,1.98,Nimes,D,21,1535,0,0,0,0.47,0.06,1.28+1.28,1.28+1.28,0.06+0.06,2.99,2.89,0.07,0.07,0,0.08,0.08,0.18,0.17,2,2
Clement Depres,25/11/1994,0.66,Nimes,S,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaetan Paquiez,15/02/1994,1.1,Nimes,D,16,1046,0,0,0,0.43,0.34,0.08+0.08,0.08+0.08,0.15+0.15,2.38,2.27,0.01,0.01,0.01,0.02,0.02,0.2,0.2,1,0
Lucas Buades,28/12/1997,0.33,Nimes,S,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelyan Guessoum,05/02/1999,0.55,Nimes,D M,15,1129,0,0,0,0.48,0.08,0.37+0.37,0.37+0.37,0.13+0.13,1.45,1.45,0.03,0.03,0.01,0.04,0.04,0.12,0.12,2,0
Yassin Benrahou,24/01/1999,2.75,Nimes,F M,23,1251,0,0,0,1.29,1.73,0.81+0.81,0.81+0.81,2.85+2.85,3.5,2.3,0.06,0.06,0.2,0.26,0.26,0.25,0.17,2,0
Haris Duljevic,16/11/1993,0.88,Nimes,F M,20,760,0,0,2,1.78,1.54,0.76+0.76,0.76+0.76,1.40-0.60,2.62,0.5,0.09,0.09,0.17,0.26,0.26,0.31,0.06,1,0
Sidy Sarr,05/06/1996,1.65,Nimes,M,9,471,0,0,0,1.72,0.57,0.23+0.23,0.23+0.23,0.46+0.46,2.08,1.58,0.04,0.04,0.09,0.13,0.13,0.4,0.3,1,0
Antoine Valerio,11/12/1999,0.22,Nimes,M,1,71,0,0,0,0,2.54,0,0,0.12+0.12,0.11,0.11,0,0,0.16,0.16,0.16,0.14,0.14,0,0
Marco Ludivin Majouga,09/05/2001,0.55,Nimes,S,7,85,0,0,0,5.29,3.18,0.14+0.14,0.14+0.14,0.41+0.41,0.73,0.21,0.15,0.15,0.44,0.59,0.59,0.77,0.22,0,0
Nassim Chadli,28/07/2001,0.44,Nimes,S,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karim Aribi,24/06/1994,0.88,Nimes,F,13,269,0,0,0,2.68,0.67,0.70+0.70,0.70+0.70,0.11+0.11,0.83,0.08,0.24,0.24,0.04,0.27,0.27,0.28,0.03,0,0
Adilson Malanda,29/10/2001,0.165,Nimes,S,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naomichi Ueda,24/10/1994,0.88,Nimes,D,9,711,0,0,0,0.25,0.63,0.14+0.14,0.14+0.14,0.31+0.31,1.79,1.65,0.02,0.02,0.04,0.06,0.06,0.23,0.21,0,0
Mahamadou Doucouré,22/05/2000,0.44,Nimes,S,3,40,0,0,0,0,0,0,0,0,0.06,0.06,0,0,0,0,0,0.14,0.14,0,0
Kylian Mbappe-Lottin,20/12/1998,176,PSG,F M,31,2392,27,21,7,3.88,1.24,22.85-4.15,18.29-2.71,5.38-1.62,32.03,10.4,0.86,0.69,0.2,1.06,0.89,1.21,0.39,5,0
Moise Kean,28/02/2000,38.5,PSG,F M,26,1723,13,13,0,2.72,0.37,10.80-2.20,10.80-2.20,0.96+0.96,13.38,3.1,0.56,0.56,0.05,0.61,0.61,0.7,0.16,4,0
Neymar,05/02/1992,110,PSG,F M,18,1413,9,4,5,4.46,3.69,13.25+4.25,8.69+4.69,7.52+2.52,21.54,9.85,0.84,0.55,0.48,1.32,1.03,1.37,0.63,5,2
Mauro Icardi,19/02/1993,44,PSG,F,20,1071,7,6,3,3.36,1.26,8.70+1.70,7.94+1.94,2.84-0.16,11.69,2.64,0.73,0.67,0.24,0.97,0.91,0.98,0.22,1,0
Pablo Sarabia,11/05/1992,24.2,PSG,F M,27,1301,6,6,4,2.56,1.73,6.45+0.45,6.45+0.45,6.23+2.23,15.73,5.17,0.45,0.45,0.43,0.88,0.88,1.09,0.36,2,0
Ángel Di María,14/02/1988,22,PSG,F M,27,1880,5,5,9,2.87,3.4,5.12+0.12,5.12+0.12,11.50+2.50,17.41,6.42,0.24,0.24,0.55,0.8,0.8,0.83,0.31,1,0
Julian Draxler,20/09/1993,22,PSG,M,24,1063,4,4,3,0.93,2.37,1.81-2.19,1.81-2.19,3.94+0.94,10.63,7.24,0.15,0.15,0.33,0.49,0.49,0.9,0.61,3,0
Marquinhos,14/05/1994,82.5,PSG,D M,25,2133,3,3,1,0.63,0.13,2.39-0.61,2.39-0.61,0.23-0.77,7.7,7.7,0.1,0.1,0.01,0.11,0.11,0.32,0.32,2,0
Idrissa Gueye,26/09/1989,16.5,PSG,M,28,1580,2,2,1,1.08,0.74,0.89-1.11,0.89-1.11,0.82-0.18,12.36,11.06,0.05,0.05,0.05,0.1,0.1,0.7,0.63,3,0
Alessandro Florenzi,11/03/1991,14.3,PSG,D F,21,1551,2,2,1,1.22,1.04,2.48+0.48,2.48+0.48,2.40+1.40,9.19,5.73,0.14,0.14,0.14,0.28,0.28,0.53,0.33,1,0
Danilo Pereira,09/09/1991,22,PSG,D M,23,1421,2,2,1,1.08,0.32,1.47-0.53,1.47-0.53,0.92-0.08,9.21,8.72,0.09,0.09,0.06,0.15,0.15,0.58,0.55,3,0
Ander Herrera,14/08/1989,14.3,PSG,M,31,1845,1,1,3,1.02,1.17,1.38+0.38,1.38+0.38,2.16-0.84,16.32,14.35,0.07,0.07,0.11,0.17,0.17,0.8,0.7,6,0
Leandro Paredes,29/06/1994,22,PSG,M,21,1316,1,1,2,1.57,0.75,0.70-0.30,0.70-0.30,1.49-0.51,9.65,8.58,0.05,0.05,0.1,0.15,0.15,0.66,0.59,5,1
Layvin Kurzawa,04/09/1992,13.2,PSG,D,19,1291,1,1,1,0.77,0.7,0.93-0.07,0.93-0.07,2.02+1.02,6.05,5.41,0.06,0.06,0.14,0.21,0.21,0.42,0.38,4,1
Colin Dagba,09/09/1998,13.2,PSG,D,25,1347,1,1,2,0.47,0.8,0.71-0.29,0.71-0.29,1.21-0.79,8.33,6.79,0.05,0.05,0.08,0.13,0.13,0.56,0.45,3,0
Timothee Pembele,09/09/2002,4.4,PSG,D,6,379,1,1,0,0.95,0.47,0.79-0.21,0.79-0.21,0.11+0.11,1.61,0.93,0.19,0.19,0.03,0.21,0.21,0.38,0.22,1,0
Juan Bernat,01/03/1993,17.6,PSG,D,3,197,0,0,0,0,0.91,0,0,0.09+0.09,1.6,1.6,0,0,0.04,0.04,0.04,0.73,0.73,2,0
Sergio Rico,01/09/1993,7.7,PSG,GK,10,803,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0,0,0.24,0.24,0,0
Rafinha,12/02/1993,16.5,PSG,F M,23,1373,0,0,4,1.57,1.51,1.48+1.48,1.48+1.48,3.00-1.00,10.96,7.8,0.1,0.1,0.2,0.29,0.29,0.72,0.51,2,0
Keylor Navas,15/12/1986,13.2,PSG,GK,29,2527,0,0,0,0,0,0,0,0,7.29,7.29,0,0,0,0,0,0.26,0.26,0,0
Jesé,26/02/1993,1.65,PSG,S,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thilo Kehrer,21/09/1996,27.5,PSG,D,24,1603,0,0,0,0.34,0.17,0.40+0.40,0.40+0.40,0.58+0.58,7.73,7.07,0.02,0.02,0.03,0.05,0.05,0.43,0.4,3,0
Marco Verratti,05/11/1992,60.5,PSG,M,21,1496,0,0,2,0.6,1.44,1.58+1.58,1.58+1.58,2.59+0.59,13.49,10.77,0.09,0.09,0.16,0.25,0.25,0.81,0.65,7,0
Presnel Kimpembe,13/08/1995,44,PSG,D,28,2315,0,0,0,0.16,0.16,0.14+0.14,0.14+0.14,0.27+0.27,9.97,9.86,0.01,0.01,0.01,0.02,0.02,0.39,0.38,6,1
Abdou Diallo,04/05/1996,27.5,PSG,D,22,1483,0,0,1,0.24,0.06,0.14+0.14,0.14+0.14,0.49-0.51,6.99,6.99,0.01,0.01,0.03,0.04,0.04,0.42,0.42,1,2
Marcin Bulka,04/10/1999,0.88,PSG,GK,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arnaud Kalimuendo Muinga,20/01/2002,11,PSG,F,1,74,0,0,0,2.43,1.22,0.12+0.12,0.12+0.12,0.06+0.06,0.2,0.08,0.14,0.14,0.07,0.22,0.22,0.24,0.1,0,0
Mitchel Bakker,20/06/2000,11,PSG,D,26,1683,0,0,2,0.16,0.86,0.33+0.33,0.33+0.33,2.31+0.31,13.04,11.78,0.02,0.02,0.12,0.14,0.14,0.7,0.63,1,0
Kays Ruiz-Atil,26/08/2002,3.3,PSG,F,7,174,0,0,0,1.03,0,0.05+0.05,0.05+0.05,0,1.67,1.67,0.03,0.03,0,0.03,0.03,0.86,0.86,1,0
Bandiougou Fadiga,15/01/2001,1.32,PSG,S,6,52,0,0,0,1.73,0,0.03+0.03,0.03+0.03,0,0.66,0.63,0.06,0.06,0,0.06,0.06,1.15,1.09,1,0
Xavi Simons,21/04/2003,0.55,PSG,S,1,1,0,0,0,90,0,0.04+0.04,0.04+0.04,0,0.05,0.01,3.43,3.43,0,3.43,3.43,4.6,1.17,0,0
Edouard Michut,04/03/2003,0.55,PSG,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Nagera,21/02/2002,0.495,PSG,S,1,1,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0,3.43,3.43,0,0
Boulaye Dia,16/11/1996,15.4,Reims,F M,36,2974,14,9,1,1.91,0.88,13.29-0.71,9.49+0.49,2.01+1.01,13.3,2.33,0.4,0.29,0.06,0.46,0.35,0.4,0.07,2,0
Mathieu Cafaro,25/03/1997,7.7,Reims,M,31,2118,4,4,2,2.59,1.02,2.67-1.33,2.67-1.33,2.87+0.87,6.27,3.12,0.11,0.11,0.12,0.24,0.24,0.27,0.13,3,0
Nathanael Mbuku,16/03/2002,9.9,Reims,F M,32,2246,4,4,1,1.56,1,2.78-1.22,2.78-1.22,2.19+1.19,7.13,3.82,0.11,0.11,0.09,0.2,0.2,0.29,0.15,3,0
El Bilal Touré,03/10/2001,8.8,Reims,F M,33,1235,4,4,1,1.38,0.73,2.12-1.88,2.12-1.88,0.72-0.28,2.97,0.38,0.15,0.15,0.05,0.21,0.21,0.22,0.03,4,0
Yunis Abdelhamid,28/09/1987,2.75,Reims,D,33,2889,3,3,0,0.47,0.16,2.03-0.97,2.03-0.97,0.45+0.45,4.58,4.33,0.06,0.06,0.01,0.08,0.08,0.14,0.13,4,1
Arbër Zeneli,25/02/1995,5.5,Reims,F M,28,1286,3,3,3,1.47,1.26,1.58-1.42,1.58-1.42,1.95-1.05,3.86,1.72,0.11,0.11,0.14,0.25,0.25,0.27,0.12,1,0
Ghislain Konan,27/12/1995,6.6,Reims,D,31,2614,2,2,1,0.28,0.62,0.25-1.75,0.25-1.75,0.93-0.07,5.99,5.34,0.01,0.01,0.03,0.04,0.04,0.21,0.18,5,0
Moreto Cassamã,16/02/1998,3.3,Reims,M,29,2050,1,1,1,0.48,0.66,0.28-0.72,0.28-0.72,0.78-0.22,3.95,3.55,0.01,0.01,0.03,0.05,0.05,0.17,0.16,8,3
Marshall Munetsi,22/06/1996,2.75,Reims,D M,27,1922,1,1,0,0.56,0.37,0.92-0.08,0.92-0.08,0.22+0.22,3.04,1.97,0.04,0.04,0.01,0.05,0.05,0.14,0.09,7,1
Dereck Kutesa,06/12/1997,2.2,Reims,M,28,653,1,1,2,1.38,1.24,0.94-0.06,0.94-0.06,0.73-1.27,1.79,0.5,0.13,0.13,0.1,0.23,0.23,0.25,0.07,2,0
Wout Faes,03/04/1998,7.7,Reims,D,33,2903,1,1,0,0.34,0.06,1.55+0.55,1.55+0.55,0.05+0.05,4.52,4.37,0.05,0.05,0,0.05,0.05,0.14,0.14,11,2
Alexis Flips,18/01/2000,1.1,Reims,S,2,36,1,1,0,5,0,0.03-0.97,0.03-0.97,0,0.03,0,0.08,0.08,0,0.08,0.08,0.08,0,0,0
Moussa Doumbia,15/08/1994,2.2,Reims,F M,23,889,0,0,1,1.42,1.52,0.51+0.51,0.51+0.51,2.22+1.22,2.93,1.17,0.05,0.05,0.22,0.28,0.28,0.3,0.12,1,0
Anastasios Donis,29/08/1996,1.1,Reims,M,3,94,0,0,0,0.96,0,0.02+0.02,0.02+0.02,0,0.02,0,0.02,0.02,0,0.02,0.02,0.02,0,0,1
Tristan Dingome,17/02/1991,1.43,Reims,S,1,11,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0,0.32,0.32,0,0
Yehvann Diouf,16/11/1999,0.55,Reims,GK,2,134,0,0,0,0,0,0,0,0,0.06,0.06,0,0,0,0,0,0.04,0.04,0,0
Xavier Chavalerin,07/03/1991,4.4,Reims,M,30,2557,0,0,3,0.77,0.81,1.03+1.03,1.03+1.03,2.42-0.58,4.87,2.92,0.04,0.04,0.09,0.12,0.12,0.17,0.1,8,0
Thomas Foket,25/09/1994,6.6,Reims,D,37,3325,0,0,3,0.16,0.68,0.18+0.18,0.18+0.18,1.19-1.81,7.02,5.98,0,0,0.03,0.04,0.04,0.19,0.16,4,0
Valon Berisha,07/02/1993,3.85,Reims,M,24,1644,0,0,3,1.15,1.31,1.12+1.12,1.12+1.12,1.88-1.12,6.08,4.24,0.06,0.06,0.1,0.16,0.16,0.33,0.23,2,0
Predrag Rajkovic,31/10/1995,9.9,Reims,GK,37,3286,0,0,0,0,0.03,0,0,0.02+0.02,4.73,4.71,0,0,0,0,0,0.13,0.13,2,0
Dario Maresic,29/09/1999,3.3,Reims,D,8,506,0,0,0,0,0.18,0,0,0.02+0.02,0.73,0.73,0,0,0,0,0,0.13,0.13,0,0
Moise Sakava,26/12/2000,0.138,Reims,S,1,5,0,0,0,18,0,0.03+0.03,0.03+0.03,0,0.29,0.26,0.49,0.49,0,0.49,0.49,5.14,4.65,0,0
Kaj Sierhuis,27/04/1998,3.3,Reims,F,24,619,0,0,1,2.04,1.16,1.14+1.14,1.14+1.14,0.41-0.59,1.26,0.32,0.17,0.17,0.06,0.22,0.22,0.18,0.05,2,0
Thibault De Smet,05/06/1998,0.88,Reims,D,8,500,0,0,0,0,0.72,0,0,0.18+0.18,0.9,0.8,0,0,0.03,0.03,0.03,0.16,0.14,3,0
Fraser Hornby,13/09/1999,1.38,Reims,S,3,27,0,0,0,6.67,0,0.20+0.20,0.20+0.20,0,0.26,0.06,0.66,0.66,0,0.66,0.66,0.85,0.19,1,0
Fodé Doucouré,03/02/2001,0.55,Reims,D,7,325,0,0,0,0.83,1.38,0.41+0.41,0.41+0.41,0.62+0.62,1.12,0.75,0.11,0.11,0.17,0.28,0.28,0.31,0.21,0,0
Hugo Ekitike,20/06/2002,0.66,Reims,S,2,85,0,0,0,3.18,2.12,0.22+0.22,0.22+0.22,0.09+0.09,0.39,0.18,0.24,0.24,0.1,0.33,0.33,0.42,0.19,1,0
Mouhamadou Drammeh,15/05/1999,0.44,Reims,M,6,161,0,0,0,0.56,1.12,0.01+0.01,0.01+0.01,0.04+0.04,0.29,0.24,0.01,0.01,0.02,0.03,0.03,0.16,0.13,1,0
Dion Lopy,02/02/2002,0.88,Reims,M,4,259,0,0,0,1.04,0.69,0.10+0.10,0.10+0.10,0.04+0.04,0.62,0.53,0.04,0.04,0.01,0.05,0.05,0.22,0.19,0,0
Sehrou Guirassy,12/03/1996,13.2,Rennes,F,27,1766,10,9,1,2.65,1.33,8.15-1.85,7.39-1.61,2.81+1.81,8.89,1.85,0.42,0.38,0.14,0.56,0.52,0.45,0.09,3,0
Martin Terrier,04/03/1997,14.3,Rennes,F M,34,2490,9,8,7,1.7,1.45,5.97-3.03,5.21-2.79,3.87-3.13,12.4,4.09,0.22,0.19,0.14,0.36,0.33,0.45,0.15,2,1
Benjamin Bourigeaud,14/01/1994,16.5,Rennes,F M,37,2572,6,6,5,2.24,2.13,4.28-1.72,4.28-1.72,5.08+0.08,11.54,7.47,0.15,0.15,0.18,0.33,0.33,0.4,0.26,8,0
Damien Da Silva,17/05/1988,2.2,Rennes,D,30,2670,4,4,0,0.78,0.2,1.34-2.66,1.34-2.66,0.33+0.33,8.68,8.56,0.05,0.05,0.01,0.06,0.06,0.29,0.29,7,1
Clément Grenier,07/01/1991,4.4,Rennes,F M,23,1069,4,3,3,2.27,2.1,2.72-1.28,1.96-1.04,2.17-0.83,4.35,2.66,0.23,0.16,0.18,0.41,0.35,0.37,0.22,3,0
Adrien Hunou,19/01/1994,5.5,Rennes,F,20,560,4,4,0,3.38,0.96,4.33+0.33,4.33+0.33,0.84+0.84,4.99,1.04,0.7,0.7,0.14,0.83,0.83,0.8,0.17,1,0
Naif Aguerd,30/03/1996,8.8,Rennes,D,35,3148,3,3,1,0.77,0.14,3.29+0.29,3.29+0.29,0.70-0.30,9.13,9.02,0.09,0.09,0.02,0.11,0.11,0.26,0.26,6,0
Jéremy Doku,27/05/2002,24.2,Rennes,F M,30,2324,2,2,3,1.39,1.55,2.59+0.59,2.59+0.59,3.59+0.59,10.95,6.23,0.1,0.1,0.14,0.24,0.24,0.42,0.24,1,1
M'Baye Niang,19/12/1994,4.95,Rennes,F,9,420,1,1,0,2.36,0.21,1.17+0.17,1.17+0.17,0.02+0.02,0.95,0.34,0.25,0.25,0,0.25,0.25,0.2,0.07,0,0
Steven N'Zonzi,15/12/1988,8.8,Rennes,M,34,2908,1,1,1,0.62,0.37,1.95+0.95,1.95+0.95,0.75-0.25,12.48,11.26,0.06,0.06,0.02,0.08,0.08,0.39,0.35,8,1
Hamari Traore,27/01/1992,8.8,Rennes,D,35,3006,1,1,1,0.69,1.08,1.32+0.32,1.32+0.32,2.77+1.77,14.38,11.95,0.04,0.04,0.08,0.12,0.12,0.43,0.36,4,0
Flavien Tait,02/02/1993,5.5,Rennes,F M,23,1377,1,1,3,1.7,1.37,1.99+0.99,1.99+0.99,2.08-0.92,7.71,5.42,0.13,0.13,0.14,0.27,0.27,0.5,0.35,6,0
Gerzino Nyamsi,22/01/1997,3.85,Rennes,D,14,870,1,1,0,0.52,0.1,0.62-0.38,0.62-0.38,0.11+0.11,5.07,5.07,0.06,0.06,0.01,0.08,0.08,0.52,0.52,2,0
Eduardo Camavinga,10/11/2002,60.5,Rennes,M,35,2429,1,1,2,0.96,0.74,1.83+0.83,1.83+0.83,1.46-0.54,7.82,5.31,0.07,0.07,0.05,0.12,0.12,0.29,0.2,6,0
Raphinha,14/12/1996,33,Rennes,F M,6,416,1,1,2,2.16,1.95,0.88-0.12,0.88-0.12,1.33-0.67,1.78,0.82,0.19,0.19,0.29,0.48,0.48,0.39,0.18,0,0
Adrien Truffert,20/11/2001,13.2,Rennes,D M,29,1968,1,1,3,1.1,0.96,0.95-0.05,0.95-0.05,2.43-0.57,8.37,5.66,0.04,0.04,0.11,0.15,0.15,0.38,0.26,3,0
Daniele Rugani,29/07/1994,5.5,Rennes,D,1,90,0,0,0,1,0,0.04+0.04,0.04+0.04,0,0.18,0.14,0.04,0.04,0,0.04,0.04,0.18,0.14,1,0
Alfred Gomis,05/09/1993,7.7,Rennes,GK,22,1980,0,0,0,0,0,0,0,0,2.19,2.19,0,0,0,0,0,0.1,0.1,1,0
Jonas Martin,09/04/1990,2.75,Rennes,M,12,475,0,0,0,0,0.57,0,0,0.10+0.10,1.52,1.44,0,0,0.02,0.02,0.02,0.29,0.27,3,0
Romain Del Castillo,29/03/1996,4.95,Rennes,F M,26,608,0,0,5,2.37,2.66,1.13+1.13,1.13+1.13,3.14-1.86,4.19,2.64,0.17,0.17,0.46,0.63,0.63,0.62,0.39,2,0
Faitout Maouassa,06/07/1998,13.2,Rennes,D,23,1171,0,0,1,2.08,0.77,0.89+0.89,0.89+0.89,0.79-0.21,2.36,1.29,0.07,0.07,0.06,0.13,0.13,0.18,0.1,4,0
Dalbert,08/09/1993,4.4,Rennes,D,13,349,0,0,1,0.77,1.03,0.09+0.09,0.09+0.09,0.48-0.52,2.07,1.85,0.02,0.02,0.12,0.15,0.15,0.53,0.48,3,0
Romain Salin,29/07/1984,0.55,Rennes,GK,15,1350,0,0,0,0,0,0,0,0,1.3,1.3,0,0,0,0,0,0.09,0.09,1,0
James Edward Lea Siliki,12/06/1996,4.4,Rennes,M,7,252,0,0,0,2.14,0.36,0.23+0.23,0.23+0.23,0.04+0.04,1.28,1.04,0.08,0.08,0.01,0.09,0.09,0.46,0.37,0,0
Yann Gboho,14/01/2001,4.95,Rennes,M,10,290,0,0,0,2.79,1.55,0.67+0.67,0.67+0.67,0.20+0.20,1.62,0.76,0.21,0.21,0.06,0.27,0.27,0.5,0.24,0,0
Edouard Mendy,01/03/1992,27.5,Rennes,GK,1,90,0,0,0,0,1,0,0,0.03+0.03,0.1,0.07,0,0,0.03,0.03,0.03,0.1,0.07,0,0
Georginio Rutter,20/04/2002,3.85,Rennes,S,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sacha Boey,13/09/2000,2.75,Rennes,D,2,124,0,0,0,0.73,0.73,0.06+0.06,0.06+0.06,0.13+0.13,0.31,0.17,0.05,0.05,0.1,0.14,0.14,0.22,0.13,0,1
Brandon Soppy,21/02/2002,7.7,Rennes,D,10,554,0,0,0,0.81,0.32,0.18+0.18,0.18+0.18,0.15+0.15,2.99,2.72,0.03,0.03,0.02,0.05,0.05,0.49,0.44,1,0
Chimuanya Ugochukwu,26/03/2004,0.33,Rennes,M,3,70,0,0,0,2.57,0,0.15+0.15,0.15+0.15,0,0.14,0.06,0.19,0.19,0,0.19,0.19,0.19,0.08,1,0
Matthis Abline,28/03/2003,0.44,Rennes,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy Diouf,17/05/2003,0.275,Rennes,S,1,5,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.34,0.34,1,0
Wahbi Khazri,08/02/1991,4.95,Saint-Etienne,F M,22,1209,7,4,1,2.38,1.49,5.21-1.79,2.93-1.07,1.38+0.38,4.47,1.2,0.39,0.22,0.1,0.49,0.32,0.33,0.09,5,1
Denis Bouanga,11/11/1994,9.9,Saint-Etienne,D F M,36,2753,7,4,4,3.33,0.75,12.28+5.28,9.24+5.24,3.56-0.44,13.03,3.07,0.4,0.3,0.12,0.52,0.42,0.43,0.1,7,0
Romain Hamouma,29/03/1987,1.65,Saint-Etienne,F M,29,1768,6,6,1,1.68,1.68,5.31-0.69,5.31-0.69,2.83+1.83,7.93,1.93,0.27,0.27,0.14,0.41,0.41,0.4,0.1,5,0
Arnaud Nordin,17/06/1998,5.5,Saint-Etienne,F M,32,1780,4,4,4,2.28,1.16,4.38+0.38,4.38+0.38,2.72-1.28,8.01,3.4,0.22,0.22,0.14,0.36,0.36,0.4,0.17,1,0
Mahdi Camara,30/06/1998,5.5,Saint-Etienne,D M,37,3298,3,3,2,0.63,0.65,3.10+0.10,3.10+0.10,1.00-1.00,7.64,5.55,0.08,0.08,0.03,0.11,0.11,0.21,0.15,4,0
Charles Nathan Abi,12/04/2000,3.3,Saint-Etienne,F M,24,907,3,3,2,1.89,0.6,2.26-0.74,2.26-0.74,0.37-1.63,1.98,0.54,0.22,0.22,0.04,0.26,0.26,0.2,0.05,1,0
Harold Moukoudi,27/11/1997,5.5,Saint-Etienne,D,26,2276,3,3,1,0.51,0.28,1.80-1.20,1.80-1.20,1.35+0.35,2.86,2.84,0.07,0.07,0.05,0.12,0.12,0.11,0.11,6,0
Mathieu Debuchy,28/07/1985,1.65,Saint-Etienne,D M,26,2106,2,2,1,1.11,0.68,2.03+0.03,2.03+0.03,1.10+0.10,4.74,3.36,0.09,0.09,0.05,0.13,0.13,0.2,0.14,5,0
Adil Aouchiche,15/07/2002,11,Saint-Etienne,F M,34,1770,2,2,5,1.32,3,3.04+1.04,3.04+1.04,5.37+0.37,8.56,2.25,0.15,0.15,0.27,0.43,0.43,0.44,0.11,2,0
Zaydou Youssef,11/07/1999,5.5,Saint-Etienne,M,29,1219,1,1,1,1.11,0.74,1.20+0.20,1.20+0.20,0.63-0.37,3.43,1.92,0.09,0.09,0.05,0.14,0.14,0.25,0.14,2,0
Yvann Maçon,01/10/1998,3.3,Saint-Etienne,D,6,540,1,1,1,0.33,0.17,0.04-0.96,0.04-0.96,0.08-0.92,0.73,0.69,0.01,0.01,0.01,0.02,0.02,0.12,0.12,2,0
Yvan Neyou,03/01/1997,5.5,Saint-Etienne,M,31,2469,1,1,2,1.09,0.55,1.18+0.18,1.18+0.18,2.33+0.33,8.31,5.37,0.04,0.04,0.08,0.13,0.13,0.3,0.2,9,0
Anthony Modeste,14/04/1988,1.65,Saint-Etienne,F,7,289,0,0,0,2.49,0.93,0.70+0.70,0.70+0.70,0.14+0.14,0.64,0,0.22,0.22,0.04,0.26,0.26,0.2,0,1,0
Yann M'Vila,29/06/1990,5.5,Saint-Etienne,S,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assane Diousse,20/09/1997,1.21,Saint-Etienne,S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
